index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31870801","1.蛋白聚糖Glypican-6在胰腺癌及其肿瘤组织纤维化发生中的功能机制研究","2022","面上项目","C0506","C0506","面上项目","丁侃","65.0","2018","2022","中国科学院上海药物研究所","胰腺癌； 功能效应； 肿瘤纤维化； 蛋白聚糖； 糖基化磷酯酰肌醇蛋白聚糖6"
"2","31870796","2.药用植物果胶与半乳凝素分子互作的选择性及其机制研究","2022","面上项目","C0506","C0506","面上项目","台桂花","58.0","2018","2022","东北师范大学","分子互作机制； 活性多糖； 果胶； 半乳糖凝集素； 构效关系"
"3","31870800","3.C型凝集素样受体CLEC-2通过旁分泌信号途径调控胃癌干细胞niche以及化疗抵抗的功能机制研究","2022","面上项目","C0506","C0506","面上项目","汪澜","59.0","2018","2022","复旦大学","肿瘤； 肿瘤干细胞niche； 化疗抵抗； C-型凝集素； 旁分泌"
"4","31870795","4.NRF2蛋白O-GlcNAc糖基化修饰在细胞氧化还原平衡中的功能及调控机制研究","2022","面上项目","C0506","C0506","面上项目","于文功","59.0","2018","2022","中国海洋大学","NRF2； 调控机制； 抗氧化； O-GlcNAc修饰； 活性氧"
"5","31870792","5.抗体识别肿瘤MUC1糖肽的分子免疫学机制研究","2022","面上项目","C0506","C0506","面上项目","周大鹏","59.0","2018","2022","同济大学","O-糖基化； 抗体； 黏蛋白1； 糖抗原表位； 糖肽"
"6","31870799","6.基于炎症微环境响应的多糖缀合物高效抗感染研究","2022","面上项目","C0506","C0506","面上项目","段金友","59.0","2018","2022","西北农林科技大学","生物相容性； 天然多糖； 活性多糖； 药物载体； 结构修饰； 糖代谢功能"
"7","31872720","7.ULK1的O-GlcNAc修饰调控高葡萄糖诱导的自噬的机制研究","2022","面上项目","C0506","C0506","面上项目","李静","59.0","2018","2022","首都师范大学","调控机制； O-糖基化修饰； O-GlcNAc修饰； 糖基转移酶； 糖基化修饰"
"8","31870803","8.FATTY ACID DESATURASE 4调节植物膜联蛋白活性的分子机制研究","2022","面上项目","C0506","C0506","面上项目","陈明杰","55.0","2018","2022","信阳师范学院","细胞质膜； 脂质代谢功能； 膜流动性； 磷脂； 脂质； 跨膜信号转导"
"9","31870794","9.糖基化依赖性uPA/uPAR分子结合及功能在胚胎植入和相关妊娠疾病中的作用机制研究","2022","面上项目","C0506","C0506","面上项目","燕秋","59.0","2018","2022","大连医科大学","胚胎植入； uPAR； uPA； 糖基化修饰； 糖基转移酶"
"10","31870802","10.基于仿生人体大肠芯片模型的Akkermansia对肠粘膜保护和损伤机制研究","2022","面上项目","C0506","C0506","面上项目","张琛","59.0","2018","2022","中国科学院过程工程研究所","肠道微生物； 人体大肠芯片； 肠粘膜； 调控机制； 功能"
"11","31870797","11.基于PD-1/PD-L1通路的核心岩藻糖基化修饰调节细胞毒性T淋巴细胞杀伤非小细胞肺癌的作用机理研究","2022","面上项目","C0506","C0506","面上项目","李文哲","59.0","2018","2022","大连医科大学","程序性死亡受体1； 肿瘤杀伤； N-糖基化修饰； 功能效应； CTL活化"
"12","31870798","12.基于吡唑啉酮类异二官能团试剂标记的肝癌糖蛋白O-糖链的非还原性释放、分离制备、结构解析及微阵列一体化分析研究","2022","面上项目","C0506","C0506","面上项目","黄琳娟","59.0","2018","2022","西北大学","糖链的衍生化； O-糖链的解离； 糖链质谱分析； 糖芯片； 吡唑啉酮类异二官能团试剂"
"13","91957106","1.内吞和胞内早期运输过程中磷酸肌醇分子的动态生成和转运转化研究","2022","重大研究计划","C0506","C0506","重大研究计划","何康敏","83.0","2019","2022","中国科学院遗传与发育生物学研究所","脂类探针设计； 脂质分布； 网格蛋白； 磷脂转运； 早期内体"
"14","31900922","1.胶质瘤中β4GalT5对SND1糖基化修饰的调控机制和功能意义研究","2022","青年科学基金项目","C0506","C0506","青年科学基金项目","周颖","24.0","2019","2022","浙江大学","肿瘤； 葡萄球菌核酸酶结构域包含蛋白1； β-1,4-半乳糖基转移酶Ⅴ； 糖基转移酶"
