index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31872718","1.一种在胞内调控钠通道活性的多肽毒素的作用机制研究","2022","面上项目","C0505","C0505","面上项目","梁宋平","69.0","2018","2022","湖南师范大学","活性多肽； 作用机制； 毒素； 钠通道； 空间结构"
"2","31870771","2.一种新短肽COX52-69抑制糖诱导的胰岛素分泌的机制研究","2022","面上项目","C0505","C0505","面上项目","李臣鸿","61.0","2018","2022","中南民族大学","多肽； 胰岛素； 活性多肽； 功能效应； 内分泌"
"3","31870784","3.菊糖果糖基转移酶偶联催化制备双果糖酐III中的关键问题研究","2022","面上项目","C0505","C0505","面上项目","安迎锋","59.0","2018","2022","沈阳农业大学","酶活性； 酶催化； 酶突变； 酶定向进化； 体外催化"
"4","31870788","4.DExH家族解旋酶识别病原体核酸的分子机理研究","2022","面上项目","C0505","C0505","面上项目","奚绪光","65.0","2018","2022","西北农林科技大学","相互作用； 分子机理； 酶结构域； 分子组装； 结构解析"
"5","31870761","5.氧化还原酶调节内质网氧化还原稳态的机制","2022","面上项目","C0505","C0505","面上项目","王曦","59.0","2018","2022","中国科学院生物物理研究所","氧化还原酶； 蛋白质； 蛋白质二硫键异构酶； 氧化还原稳态； 内质网"
"6","31870764","6.去泛素化酶USP19调控多聚谷氨酰胺蛋白积聚的分子机制","2022","面上项目","C0505","C0505","面上项目","胡红雨","59.0","2018","2022","中国科学院分子细胞科学卓越创新中心","蛋白质稳态； 分子伴侣； 功能效应； 调控机制； 去泛素化酶"
"7","31870791","7.NifL-NifA系统调控生物固氮的分子基础","2022","面上项目","C0505","C0505","面上项目","梅子青","59.0","2018","2022","北京科技大学","晶体学； 相互作用； 蛋白复合物； 酶的结构与功能； 结构解析"
"8","31870767","8.基质筛分效应调节C-反应蛋白血液-组织交换的机制研究","2022","面上项目","C0505","C0505","面上项目","武一","59.0","2018","2022","西安交通大学","蛋白质； 功能效应； 基膜； 调控机制； C-反应蛋白"
"9","31870772","9.酪蛋白激酶1ε在阿尔茨海默病TDP-43病理与tau病理关联中的作用及机制","2022","面上项目","C0505","C0505","面上项目","顾建兰","59.0","2018","2022","南通大学","tau蛋白； 交互反应DNA结合蛋白； 阿尔茨海默病； 翻译后修饰； 磷酸化"
"10","31870768","10.Dot1L调控有丝分裂期纺锤体检查点及骨肉瘤发生发展的机制研究","2022","面上项目","C0505","C0505","面上项目","高彦飞","59.0","2018","2022","重庆医科大学","Dot1L； 调控机制； 表达模式遗传； 表观遗传蛋白； 纺锤体检查点"
"11","31870782","11.结核分枝杆菌毒素-抗毒素家族MazEF-mt9参与耐药机制调控的研究","2022","面上项目","C0505","C0505","面上项目","谢伟","59.0","2018","2022","中山大学","毒素-抗毒素系统； 耐药结核杆菌； 酶结构与功能； 催化反应； 酶； 调控机制"
"12","31870785","12.真菌纤维素酶与木质素非产出性吸附的分子机理研究及纤维素酶的改造","2022","面上项目","C0505","C0505","面上项目","方诩","65.0","2018","2022","山东大学","木质素； 生物能源； 酶应用； 酶； 纤维素酶； 吸附域"
"13","31870786","13.组蛋白去乙酰化酶6选择性抑制剂抗肿瘤作用机制及联合治疗研究","2022","面上项目","C0505","C0505","面上项目","黄健","59.0","2018","2022","武汉大学","药物设计； 靶向药物作用机制； 联合治疗； 组蛋白去乙酰化酶6选择性抑制剂； 抑制剂"
"14","31872719","14.谷胱甘肽过氧化物酶的新型表达方法与机制研究","2022","面上项目","C0505","C0505","面上项目","魏景艳","57.0","2018","2022","吉林大学","酶稳定性； 酶活性； 结构分析； 突变体筛选技术； 计算机辅助设计"
"15","31870775","15.L-丝氨酸和硫化物引发IscS中醌类累积变红色机理及对铁硫簇合成的调控机制","2022","面上项目","C0505","C0505","面上项目","谭国强","59.0","2018","2022","温州医科大学","蛋白质； L-丝氨酸； 调控机制； IscS； 铁硫簇"
"16","31870781","16.FBXW7非降解结合PTPN12调控非小细胞肺癌的发生发展","2022","面上项目","C0505","C0505","面上项目","张鹏举","59.0","2018","2022","山东大学","泛素化/类泛素化； 酶活性； FBXW7； 蛋白酪氨酸磷酸酶PTPN12； 受体型酪氨酸激酶"
"17","31870776","17.机器学习模型辅助抗菌肽设计","2022","面上项目","C0505","C0505","面上项目","蒙海林","59.0","2018","2022","广州先进技术研究所","抗菌肽； 突变文库； 改造设计； 高通量检测； 机器学习"
"18","31870763","18.含硫氨基酸代谢关键酶CBS的活性调控生化分子基础和新型激活剂研究","2022","面上项目","C0505","C0505","面上项目","吴方","59.0","2018","2022","上海交通大学","高通量筛选； 别构调控物； 代谢酶； 蛋白质和配体相互作用； 调控机制"
"19","31870769","19.DNA损伤容忍关键蛋白质Rad5的结构和功能研究","2022","面上项目","C0505","C0505","面上项目","向嵩","65.0","2018","2022","天津医科大学","组装； 相互作用； 蛋白质； 稳定复合物； 结构解析"
"20","31872724","20.以晶状体蛋白聚集体为靶点筛选白内障治疗药物及作用机制研究","2022","面上项目","C0505","C0505","面上项目","陈祥军","59.0","2018","2022","浙江大学","天然植物化合物； 白内障； 羊毛甾醇衍生物； 筛选； 药物靶点"
"21","31870770","21.间斑寇蛛卵粒毒素-VI影响PC12细胞多巴胺代谢与释放的分子机制研究","2022","面上项目","C0505","C0505","面上项目","王贤纯","59.0","2018","2022","湖南师范大学","机制； 功能效应； 毒素； 递质释放； 多巴胺"
"22","31870774","22.线粒体泛素连接酶MARCH5对过氧化物酶体的功能调控研究","2022","面上项目","C0505","C0505","面上项目","庄敏","59.0","2018","2022","上海科技大学","降解调控； 泛素； 泛素连接酶"
"23","31870787","23.利用蛋白质工程技术优化双酶催化串联反应合成过氧乙酸工艺及其双酶交联聚集体的制备","2022","面上项目","C0505","C0505","面上项目","舒正玉","59.0","2018","2022","福建师范大学","固定化酶； 轻工业； 酶突变； 多酶体系； 体外催化"
"24","31870766","24.孢子霉素的工程化改造","2022","面上项目","C0505","C0505","面上项目","朱顺义","65.0","2018","2022","中国科学院动物研究所","饱和突变； 孢子霉素； 多肽合成； 变构调节； 改造设计"
"25","31870783","25.脱腺苷酸酶的内质网定位及其对内质网上mRNA的翻译调控研究","2022","面上项目","C0505","C0505","面上项目","闫永彬","59.0","2018","2022","清华大学","酶结构与功能； 酶活性； 翻译效率调控； 酶； poly(A)尾巴长度； 脱腺苷酸酶"
"26","31870780","26.酪氨酸酶新型抑制剂曲酸衍生物的合成及其抑制黑色素形成的作用机理","2022","面上项目","C0505","C0505","面上项目","王勤","59.0","2018","2022","厦门大学","酶动力学； 曲酸衍生物； 酶抑制； 黑色素形成； 酪氨酸酶"
