index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31870811","1.tRNA反密码环上m5C修饰的分子机制和功能研究","2022","面上项目","C0507","C0507","面上项目","王恩多","65.0","2018","2022","中国科学院分子细胞科学卓越创新中心","m5C修饰； 反密码环； tRNA； 核酸修饰； m5C甲基转移酶"
"2","31870816","2.蛋白质翻译起始过程中起始因子的动态功能研究","2022","面上项目","C0507","C0507","面上项目","张德玖","59.0","2018","2022","中国科学院生物物理研究所","翻译因子； 翻译调控； 核糖体移位； 翻译起始"
"3","31870807","3.FAM35A-C20orf196复合物在DSB修复通路选择调控中的功能研究","2022","面上项目","C0507","C0507","面上项目","郭荣","59.0","2018","2022","北京大学","BRCA1； DNA修复； DNA损伤； 双链断裂； 基因组稳定性"
"4","31870812","4.反义核糖体小干扰RNA的产生与作用机制研究","2022","面上项目","C0507","C0507","面上项目","光寿红","59.0","2018","2022","中国科学技术大学","非编码RNA； 非编码RNA表观遗传调控； RNA修饰； RNA干涉； RNA结合蛋白； 复合物"
"5","31870810","5.关于新型核开关SAM-VI的结构与作用机制研究","2022","面上项目","C0507","C0507","面上项目","任艾明","59.0","2018","2022","浙江大学","RNA茎环结构； RNA二/三/四级结构； RNA； 核糖开关； RNA假结结构"
"6","31870808","6.腺嘌呤N6甲基化修饰辅助核小体定位及调控基因表达的研究","2022","面上项目","C0507","C0507","面上项目","骆观正","59.0","2018","2022","中山大学","去修饰酶； 基因表达； 修饰碱基； 高通量测序； 染色质"
"7","31870820","7.HNRNPU在神经发育障碍发生中的分子机制研究","2022","面上项目","C0507","C0507","面上项目","肖锐","59.0","2018","2022","武汉大学","非编码RNA； 基因表达； 调控机制； RNA结合蛋白； RNA生物学； 复合物"
"8","31870804","8.基因组水平上DNA复制对核苷酸切除修复的影响研究","2022","面上项目","C0507","C0507","面上项目","胡晋川","59.0","2018","2022","复旦大学","紫外线损伤； 基因组； 高通量测序； DNA修复； DNA复制"
"9","31870805","9.ABCC2单核苷酸多态性预测胃癌新辅助化疗疗效的分子生物学基础","2022","面上项目","C0507","C0507","面上项目","李子禹","59.0","2018","2022","北京大学","蛋白质编码基因； DNA； 新辅助化疗疗效； 胃癌； 单核苷酸多态性"
"10","31870821","10.肠道细菌关键small RNAs在克罗恩病发生发展中的功能和作用机制","2022","面上项目","C0507","C0507","面上项目","陈江宁","56.0","2018","2022","南京大学","RNA； 非编码基因资源； 克罗恩病； OMVs输送； 肠道菌群"
"11","31870809","11.m5C修饰调控非小细胞肺癌 EGFR-TKI耐药的机制研究","2022","面上项目","C0507","C0507","面上项目","田鑫","59.0","2018","2022","郑州大学","RNA； EGFR-TKI； 耐药； NSUN2； 核酸修饰； 修饰转移酶； 5-甲基胞嘧啶"
"12","31870819","12.SRSF1对骨骼肌卫星细胞增殖的调控研究","2022","面上项目","C0507","C0507","面上项目","冯英","59.0","2018","2022","中国科学院上海营养与健康研究所","卫星细胞； 增殖； 可变剪接； 调控蛋白因子； 剪接调控"
"13","31870818","13.H/ACA Box orphan snoRNA SNORA73 特异性调控髓性细胞分化 的分子机制","2022","面上项目","C0507","C0507","面上项目","王文涛","59.0","2018","2022","中山大学","非编码RNA； RNA-蛋白互作； snoRNA； ophan； 髓系细胞分化； RNA结合蛋白"
"14","31870806","14.DNA解旋酶RECQL在哺乳动物DNA双链断裂修复中的作用及机制研究","2022","面上项目","C0507","C0507","面上项目","谢安勇","59.0","2018","2022","浙江大学","RECQL； 单链缺刻； 修复机制； 家族性乳腺癌； 双链断裂"
"15","31870813","15.SF3B1 K700E突变导致RNA异常剪切的分子机理","2022","面上项目","C0507","C0507","面上项目","万由衷","61.0","2018","2022","吉林大学","K700E突变； RNA； RNA剪接； SF3B1"
"16","31870817","16.RNA m5C调控早期胚胎发育分子机制研究","2022","面上项目","C0507","C0507","面上项目","徐家伟","62.0","2018","2022","郑州大学","mRNA； RNA修饰调控； 修饰转移酶； 植入前胚胎； 胚胎发育"
"17","31870814","17.环状RNA翻译的调控网络及其产物的功能研究","2022","面上项目","C0507","C0507","面上项目","杨赟","62.0","2018","2022","中国科学院上海营养与健康研究所","翻译因子； 核糖体内部进入位点（IRES）； 环状RNA"
"18","31730021","1.SRAD在DNA双链断裂损伤修复途径选择中的作用及其机制","2022","重点项目","C0507","C0507","重点项目","黄俊","290.0","2017","2022","浙江大学","DNA不稳定性； DNA修复； 同源重组修复； DNA末端切割； 双链断裂"
"19","31730022","2.真核细胞染色体DNA复制机理研究","2022","重点项目","C0507","C0507","重点项目","孔道春","308.0","2017","2022","北京大学","前复制复合体； DNA复制源； Girdin； Sap1； 复制叉"
"20","91940000","1.基因信息传递过程中非编码RNA的调控作用机制学术交流机动经费","2022","重大研究计划","C0507","C0507","重大研究计划","陈润生","500.0","2019","2022","中国科学院生物物理研究所","长非编码RNA； 非编码RNA表观遗传调控； 环形RNA； 调控机制"
"21","91940303","2.非编码RNA代谢与功能","2022","重大研究计划","C0507","C0507","重大研究计划","陈玲玲","900.0","2019","2022","中国科学院分子细胞科学卓越创新中心","非编码RNA； 长非编码RNA； 环形RNA； 小干扰RNA； 增强子RNA"
"22","31900932","1.miRNA生物合成因子TOUGH调控拟南芥核糖体生物合成和rRNA前体转录后加工的机制研究","2022","青年科学基金项目","C0507","C0507","青年科学基金项目","杭润来","24.0","2019","2022","深圳大学","rRNA前体加工； RNA转录后调控； 核糖体RNA； 核糖体生物合成； RNA结合蛋白"
"23","31900930","2.真核核糖体组装因子Sda1的结构和功能研究","2022","青年科学基金项目","C0507","C0507","青年科学基金项目","吴姗","25.0","2019","2022","湖北大学","蛋白质工程； Sda1蛋白； 5S RNP旋转； 核糖体组装； 组装因子"
"24","31900931","3.核斑小体控制mRNA出核与降解命运不可逆性的功能和机制研究","2022","青年科学基金项目","C0507","C0507","青年科学基金项目","王可","24.0","2019","2022","中国科学院分子细胞科学卓越创新中心","RNA转运； RNA质量控制； 核斑小体"
