index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31870350","1.利用非整合型农杆菌介导的瞬时转化体系实现植物基因组的高效和精准编辑","2022","面上项目","C0210","C0210","面上项目","毛妍斐","56.0","2018","2022","中国科学院分子植物科学卓越创新中心","基因重组； 定点突变； 基因组编辑； 农杆菌； 瞬时转化"
"2","31870348","2.拟南芥花发育动态网络机制研究","2022","面上项目","C0210","C0210","面上项目","何淼","60.0","2018","2022","中山大学","生物信息学； 花发育； 蛋白质相互作用； 动态模型； 拟南芥"
"3","31870347","3.温室作物三维重建与生长信息获取方法研究","2022","面上项目","C0210","C0210","面上项目","蒋焕煜","60.0","2018","2022","浙江大学","活体成像； 深度学习； 活体三维成像技术； 信息监测"
"4","31870349","4.植物单染色体单倍型构建的技术体系","2022","面上项目","C0210","C0210","面上项目","胡赞民","60.0","2018","2022","中国科学院遗传与发育生物学研究所","染色体分离； 染色体重组； 单染色体； 基因组序列分析； 单倍型"
"5","31872678","5.CRISPR/Cas基因组编辑和碱基编辑技术在玉米中的高通量应用研究","2022","面上项目","C0210","C0210","面上项目","陈其军","58.0","2018","2022","中国农业大学","基因定点激活； 基因定点修饰； 玉米； 基因组编辑； 碱基编辑"
"6","31900304","1.贝叶斯框架下的叶片光合模型-数据整合方法研究","2022","青年科学基金项目","C0210","C0210","青年科学基金项目","肖怡","24.0","2019","2022","中国科学院分子植物科学卓越创新中心","虚拟植物； 反应扩散模型； 模型-数据整合； 贝叶斯概率； 叶片结构"
"7","31900303","2.利用AtVIP1调控根癌农杆菌介导高效小麦遗传转化研究","2022","青年科学基金项目","C0210","C0210","青年科学基金项目","王路遥","24.0","2019","2022","中国农业科学院农业基因组研究所","转基因； 高效； 蛋白质互作； 根癌农杆菌； 细菌四型泌出系统"
"8","31900302","3.单核苷酸分辨率全基因组R-loop检测方法研究","2022","青年科学基金项目","C0210","C0210","青年科学基金项目","徐炜","24.0","2019","2022","清华大学","新方法； 拟南芥； 高通量测序； R-loop； 新技术"
"9","31900301","4.植物新型碱基编辑技术的建立","2022","青年科学基金项目","C0210","C0210","青年科学基金项目","张瑞","23.0","2019","2022","中国科学院遗传与发育生物学研究所","基因定点修饰； 基因组编辑； 碱基编辑"
"10","31900306","5.谷子基因组编辑技术体系的建立及在生物强化中的应用","2022","青年科学基金项目","C0210","C0210","青年科学基金项目","梁振","25.0","2019","2022","山西大学","抗结肠癌蛋白FMBP； 谷子； 生物强化； 基因定点修饰； 基因组编辑"
"11","31900305","6.利用dCas9基因激活技术高通量筛选水稻抗病基因的探索","2022","青年科学基金项目","C0210","C0210","青年科学基金项目","王凤珠","24.0","2019","2022","中山大学","新方法； 水稻； 高通量筛选； 抗病基因； 新技术"
"12","31860102","1.基于荧光技术的当归属药用植物有效成分测定及质量评价研究","2022","地区科学基金项目","C0210","C0210","地区科学基金项目","李欠","38.0","2018","2022","甘肃农业大学","三维荧光； 香豆素； 共聚焦荧光显微镜； 当归属药用植物； 质量评价"
