index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31570119","1.微生物修复石油污染的厌氧解烃分子机制及重要功能基因研究","2019","面上项目","C0106","C0106","面上项目","王威","62.0","2015","2019","南开大学","嗜热芽孢杆菌NG80-2； 石油烃的厌氧生物降解； 调控机制； 石油微生物； 微生物修复技术"
"2","31570109","2.基于代谢与转录组分析的银沙槐内生菌共生抗干旱促种子萌发协同调控","2019","面上项目","C0106","C0106","面上项目","安登第","62.0","2015","2019","新疆师范大学","植物-微生物互作； 共代谢； 银沙槐； 抗干旱胁迫； 基因协同调控"
"3","31770138","3.线虫病原细菌感知宿主的信号调控机制","2019","面上项目","C0106","C0106","面上项目","牛秋红","25.0","2017","2019","南阳师范学院","生理代谢； 信号传导通路； 线虫病原细菌； 动物微生物； 信息化合物"
"4","31570102","4.锰过氧化物酶催化偶氮染料降解的产物分析及酶分子修饰改造","2019","面上项目","C0106","C0106","面上项目","荚荣","66.0","2015","2019","安徽大学","代谢产物； 有害物降解； 锰过氧化物酶； 偶氮染料； 酶工程"
"5","31570105","5.四氢叶酸依赖型麦草畏脱甲基酶特性、结构和功能及其应用于抗除草剂转基因工程的可行性研究","2019","面上项目","C0106","C0106","面上项目","何健","65.0","2015","2019","南京农业大学","麦草畏； Ndbn-20； 鞘氨醇单胞菌； 酶学特性； 抗除草剂转基因工程； 结构和功能； 四氢叶酸依赖型脱甲基酶"
"6","31570104","6.细菌代谢吡虫啉的羟基化和硝基还原途径中的关键酶和调节机制研究","2019","面上项目","C0106","C0106","面上项目","戴亦军","62.0","2015","2019","南京师范大学","羟基化； 吡虫啉； 农药降解； 共代谢； 硝基还原"
"7","31570121","7.渤海湾高温油藏酸化追因与生物控制研究","2019","面上项目","C0106","C0106","面上项目","史荣久","61.0","2015","2019","中国科学院沈阳应用生态研究所","功能基因； 微生物群落； 硝酸盐还原菌； 油田酸化； 硫酸盐还原菌"
"8","31570108","8.土壤对根结线虫生防细菌的抑菌机制及解除研究","2019","面上项目","C0106","C0106","面上项目","莫明和","65.0","2015","2019","云南大学","根际环境微生物； 生物多样性； 微生物定植"
"9","31570100","9.古菌Haloferax sp. strain D1227 通过龙胆酸分解代谢3-苯丙酸的分子机理研究","2019","面上项目","C0106","C0106","面上项目","许楹","63.0","2015","2019","上海交通大学","分解代谢； 古菌； 3-苯丙酸； 芳烃化合物； 龙胆酸"
"10","31570114","10.女性生殖道益生卷曲乳杆菌抑制白色念珠菌的分子机制","2019","面上项目","C0106","C0106","面上项目","钟瑾","63.0","2015","2019","中国科学院微生物研究所","酵母； 相互作用； 益生菌； 细菌； 生殖系统微生物"
"11","31570113","11.基于宏转录组学的浸矿微生物相互作用及其分子机理研究","2019","面上项目","C0106","C0106","面上项目","刘学端","65.0","2015","2019","中南大学","微生物群落； 铁硫氧化还原微生物； 水生微生物群落及多样性； 微生物生态； 化能自养生态系统"
"12","31570099","12.恶臭假单胞菌SJTE-1降解17α-乙炔基雌二醇的分子机制研究","2019","面上项目","C0106","C0106","面上项目","梁如冰","63.0","2015","2019","上海交通大学","分子机制； 环境修复； 生物降解； 17α-乙炔基雌二醇； 恶臭假单胞菌"
"13","31570116","13.中国人群泌尿系统菌群宏基因组基线研究及其与特定临床表型关联的分子标记","2019","面上项目","C0106","C0106","面上项目","覃俊杰","68.0","2015","2019","深圳大学","多样性； 微生物群落； 疾病关联； 宏基因组； 泌尿系统菌群"
"14","31570098","14.维生素B12在细菌与真核微藻共生耐热中的功能与调控机制研究","2019","面上项目","C0106","C0106","面上项目","谢波","64.0","2015","2019","华中师范大学","分子机制； 根瘤菌； 微生物间及其与环境互作； 共生； 莱茵衣藻"
"15","31570112","15.藻类巨病毒噬病毒体(Virophage)的发现与鉴定","2019","面上项目","C0106","C0106","面上项目","王永杰","65.0","2015","2019","上海海洋大学","藻病毒； 浮游病毒； 生物多样性； 宏基因组； 未分类病毒"
"16","31570110","16.产四醚膜类脂(GDGTs)的盐碱微生物对环境变化的响应机理","2019","面上项目","C0106","C0106","面上项目","赵百锁","62.0","2015","2019","中国农业科学院研究生院","嗜盐微生物； 微生物群落； 极端微生物"
"17","31570111","17.微生物电极呼吸对污染沉积物电场的调控效应及机制","2019","面上项目","C0106","C0106","面上项目","杨永刚","60.0","2015","2019","广东省科学院微生物研究所","厌氧呼吸； 有机物降解； 生物修复； 沉积物电场； 微生物电化学"
"18","31570107","18.曲霉菌中菌核形成相关转录因子SclR和EcdR对次生代谢产物的调控作用分析","2019","面上项目","C0106","C0106","面上项目","金锋杰","66.0","2015","2019","南京林业大学","真菌毒素； 次生代谢产物； 菌核； 转录因子； 曲霉菌"
"19","31570103","19.基于硫醌氧化还原酶表达的微生物传感器构建及其对环境污染物硫化物检测研究","2019","面上项目","C0106","C0106","面上项目","王霞","65.0","2015","2019","山东大学","硫化物； 硫醌氧化还原酶； 大肠杆菌； 纳米多孔金； 微生物传感器"
"20","31570118","20.多肽修饰碳纳米管作为导电通道的高效生物电化学系统构建与电子传递机理","2019","面上项目","C0106","C0106","面上项目","杨亲正","62.0","2015","2019","齐鲁工业大学","微生物燃料电池； 胞外电子转移； 微生物电化学系统； 电子传递链； 产电微生物"
"21","31570117","21.温度胁迫下微藻油脂合成的转录调控和信号通路研究","2019","面上项目","C0106","C0106","面上项目","杨金水","60.0","2015","2019","中国农业大学","信号通路； 油脂合成； 微藻生物柴油； 温度胁迫； 转录因子"
"22","31570115","22.膀胱尿路微生物组组成及功能变化与膀胱癌相关性的研究","2019","面上项目","C0106","C0106","面上项目","马迎飞","62.0","2015","2019","中国科学院深圳先进技术研究院","生物信息学； 微生物组； 分子标志物； 膀胱癌； 相关性"
"23","31570120","23.线虫病原细菌与宿主肠道共生菌互作机制研究","2019","面上项目","C0106","C0106","面上项目","牛秋红","60.0","2015","2019","南阳师范学院","肠道共生菌； 线虫； 定殖； 互作机制； 病原细菌"
"24","31570101","24.恶臭假单胞菌B6-2中联苯降解相关外排泵基因簇ttgABC和ttgGHI的生理功能与调控","2019","面上项目","C0106","C0106","面上项目","陶飞","65.0","2015","2019","上海交通大学","交互作用； 生理功能； 降解； 外排泵； 调控"
"25","31600084","1.整合宏组学方法研究番茄秸秆堆肥生境中的关键微生物及其功能","2019","青年科学基金项目","C0106","C0106","青年科学基金项目","张小梅","20.0","2016","2019","青岛农业大学","堆肥； 蔬菜废弃物； 微生物生态； 整合宏组学"
