index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31570251","1.二色补血草盐腺发育MYB家族关键基因LBMYB1和LBMYB2功能研究","2019","面上项目","C0205","C0205","面上项目","王宝山","62.0","2015","2019","山东师范大学","发育； 二色补血草； 盐腺； 突变体； 关键转录因子基因"
"2","31570252","2.类受体胞质激酶亚家族VII在植物先天免疫中的作用","2019","面上项目","C0205","C0205","面上项目","刘俊","63.0","2015","2019","中国科学院微生物研究所","AvrB； 拟南芥； 类受体胞质激酶； 先天免疫； RIN4"
"3","31570260","3.蛋白泛素化修饰调控植物HsfA2热激转录因子表达及耐热性形成的作用机制研究","2019","面上项目","C0205","C0205","面上项目","郭房庆","65.0","2015","2019","中国科学院分子植物科学卓越创新中心","耐热性； 基因表达； 热胁迫； 泛素化修饰； 热激转录因子HsfA2"
"4","31570271","4.玉米高温干旱抗性miRNA与lncRNA相互作用机制研究","2019","面上项目","C0205","C0205","面上项目","郑成超","63.0","2015","2019","山东农业大学","长链非编码RNA； 微小RNA； 高温； 基因表达调控； 干旱"
"5","31570268","5.SPA1通过抑制DELLA-HFR1蛋白复合体的稳定性来负向调节拟南芥抗盐性","2019","面上项目","C0205","C0205","面上项目","杨建平","63.0","2015","2019","中国农业科学院作物科学研究所","SPA1； 拟南芥； 抗盐性； HFR1； DELLA蛋白"
"6","31570267","6.拟南芥ABS3亚家族基因调控黑暗胁迫下叶片衰老的机制研究","2019","面上项目","C0205","C0205","面上项目","郁飞","63.0","2015","2019","西北农林科技大学","滞绿突变体； 植物衰老； 黑暗胁迫； 转录组分析； 遗传抑制子"
"7","31570263","7.微管相关蛋白P455调节细胞质膜H+-ATPase活性和低磷诱导根际酸化反应的分子机制","2019","面上项目","C0205","C0205","面上项目","安国勇","62.0","2015","2019","河南大学","植物磷高效； 根际酸化； 质子泵； 钙调素； 微管"
"8","31570269","8.RNase Ⅲ结构域蛋白在低温下调控叶绿体发育并提高水稻耐低温能力的研究","2019","面上项目","C0205","C0205","面上项目","滕胜","63.0","2015","2019","中国科学院分子植物科学卓越创新中心","水稻； RNase； 抗低温； Ⅲ结构域蛋白； 叶绿体发育； 内含子剪接"
"9","31570258","9.黄酮醇在盐胁迫应答中的功能及其生物合成的应答调控机制研究","2019","面上项目","C0205","C0205","面上项目","王勐骋","62.0","2015","2019","山东大学","次生代谢； 信号传导； 盐害； 盐耐受； 细胞氧化还原状态"
"10","31570215","10.高山蓍异源四倍体复合体后物种形成期的演化","2019","面上项目","C0205","C0205","面上项目","郭延平","63.0","2015","2019","北京师范大学","居群动态历史； 谱系分化； 表型分化； 异源多倍体； 生态位分化"
"11","31570254","11.盐胁迫诱导的拟南芥细胞质应激颗粒（stress granules）的形成及功能分析","2019","面上项目","C0205","C0205","面上项目","韩玉珍","63.0","2015","2019","中国农业大学","RNA颗粒； stress； granules； 盐胁迫； 逆境适应； RNA结合蛋白"
"12","31570250","12.拟南芥XPO1A介导DCAF2蛋白核质转运响应干旱胁迫的机理","2019","面上项目","C0205","C0205","面上项目","朱国辉","63.0","2015","2019","华南农业大学","拟南芥； 核质转运； ABA信号； XPO1A蛋白； 干旱胁迫"
"13","31570257","13.水稻水通道蛋白OsPIP维持水分内稳态和重金属镉解毒的机理研究","2019","面上项目","C0205","C0205","面上项目","张美","63.0","2015","2019","中国科学院华南植物园","水通道蛋白； 蛋白质运输； 水分平衡； 水稻； 镉解毒"
"14","31570265","14.新型阴离子通道家族DTX参与调控植物细胞渗透势的分子机理","2019","面上项目","C0205","C0205","面上项目","朱慧芬","63.0","2015","2019","首都师范大学","渗透调节； 通道蛋白； 信号传导"
"15","31570253","15.植物抗铝毒转录因子STOP1/ART1蛋白降解机制的解析","2019","面上项目","C0205","C0205","面上项目","黄朝锋","62.0","2015","2019","南京农业大学","有机酸； 苹果酸； 螯合剂； 离子毒害； 铝"
"16","31570255","16.神经酰胺激酶ACD5在植物程序性细胞死亡和抗病应答中的功能","2019","面上项目","C0205","C0205","面上项目","姚楠","70.0","2015","2019","中山大学","蛋白质相互作用； 程序化死亡； 生物胁迫； 神经酰胺； 活性氧"
"17","31570261","17.钙依赖型蛋白激酶OsCPK9介导的水稻耐旱性分子机理研究","2019","面上项目","C0205","C0205","面上项目","杨广笑","63.0","2015","2019","华中科技大学","蛋白质相互作用； 脱落酸； 基因表达； 钙离子信号； 干旱胁迫"
"18","31570266","18.转录抑制子OsWRKY74在水稻低温胁迫中的作用机理","2019","面上项目","C0205","C0205","面上项目","戴晓燕","63.0","2015","2019","中国科学院植物研究所","水稻； 低温胁迫； WRKY转录因子"
"19","31570248","19.拟南芥脱落酸和干旱信号转导中O-连接糖基转移酶SPINDLY与CPN20蛋白的交互作用","2019","面上项目","C0205","C0205","面上项目","范六民","62.0","2015","2019","北京大学","交互作用； 脱落酸； 拟南芥； 干旱胁迫； O-连接糖基化"
"20","31570259","20.植物天然免疫受体复合物LYK5-CERK1介导几丁质反应的作用机理研究","2019","面上项目","C0205","C0205","面上项目","曹扬荣","65.0","2015","2019","华中农业大学","蛋白磷酸化； 几丁质受体； 几丁质； 真菌； 植物先天性免疫"
"21","31570256","21.自噬与NPR1、NPR3和NPR4之间的相互作用研究","2019","面上项目","C0205","C0205","面上项目","陈文利","63.0","2015","2019","华南师范大学","NPR4； 水杨酸； 自噬基因； NPR3； NPR1"
"22","31570262","22.ABA激活的拟南芥气孔保卫细胞质膜Ca2+通道的鉴定和活性调控机理研究","2019","面上项目","C0205","C0205","面上项目","王永飞","63.0","2015","2019","中国科学院分子植物科学卓越创新中心","脱落酸； 气孔保卫细胞； 拟南芥； 干旱胁迫； 质膜Ca2+通道"
"23","31570249","23.一个拟南芥锌指蛋白及其互作转录因子在植物与病原细菌互作中的调控网络解析","2019","面上项目","C0205","C0205","面上项目","施海涛","63.0","2015","2019","海南大学","植物与病原菌互作； 拟南芥； 蛋白的相互作用； 植物免疫应答； 锌指蛋白"
"24","31570270","24.水稻耐盐响应中磷脂酶C介导的磷酸肌醇平衡和钙信号","2019","面上项目","C0205","C0205","面上项目","章文华","63.0","2015","2019","南京农业大学","信号传导； 盐害； 细胞膜"
"25","31570264","25.解析在应对环境胁迫时叶绿体作为感应器和触发器的新兴角色","2019","面上项目","C0205","C0205","面上项目","Chanhong Kim","63.0","2015","2019","中国科学院分子植物科学卓越创新中心","ROS）； 叶绿体信号传导； 环境胁迫； 细胞死亡； 活性氧（； 胁迫感应器"
"26","31600215","1.拟南芥丝氨酸羧肽酶SCPL41基因在干旱胁迫中的作用及机制","2019","青年科学基金项目","C0205","C0205","青年科学基金项目","贾艳霞","20.0","2016","2019","中国科学院昆明植物研究所","蛋白质相互作用； 脱落酸； 干旱耐受； 干旱胁迫"
