index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31570223","1.青藏高原隆升过程中的古植物记录及其环境意义","2019","面上项目","C0202","C0202","面上项目","王宇飞","62.0","2015","2019","中国科学院植物研究所","青藏高原； 植被演替； 古高程； 古环境； 古植物学"
"2","31570218","2.栽培棉花基因调控体系的进化","2019","面上项目","C0202","C0202","面上项目","包颖","63.0","2015","2019","曲阜师范大学","经济作物； 分子数据； 人工选择； 基因进化； 杂交"
"3","31570221","3.箭竹属（禾本科、竹亚科）植物的系统发育研究","2019","面上项目","C0202","C0202","面上项目","康菊清","63.0","2015","2019","陕西师范大学","演化； 系统发育； 形态性状； 箭竹属"
"4","31570219","4.绿藻门叶绿体系统发育基因组学研究","2019","面上项目","C0202","C0202","面上项目","钟伯坚","63.0","2015","2019","南京师范大学","叶绿体基因组； 绿藻门； 高通量测序； 系统发育基因组学； 系统误差"
"5","31570226","5.microRNA介导植物成花素基因表达调控的机理研究","2019","面上项目","C0202","C0202","面上项目","武亮","63.0","2015","2019","浙江大学","miRNA； 光周期； 成花素； 作用机制； 开花时间"
"6","31570230","6.单花兰科植物的生殖代价和交配格局","2019","面上项目","C0202","C0202","面上项目","孙海芹","63.0","2015","2019","中国科学院植物研究所","交配系统； 生殖策略； 人工授粉； 异交（远交）； 花粉标记"
"7","31570220","7.基于基因组重测序研究莲属植物的物种形成及分化机制","2019","面上项目","C0202","C0202","面上项目","陈进明","63.0","2015","2019","中国科学院武汉植物园","人工选择； 自然选择； 物种分化； 生态型； 地理隔离"
"8","31570227","8.植物中RNA编辑的进化式样研究","2019","面上项目","C0202","C0202","面上项目","徐桂霞","63.0","2015","2019","中国科学院植物研究所","进化模式； 分子进化； RNA编辑； 生态型； 适应性"
"9","31570225","9.花和花器官起源的分子机制研究","2019","面上项目","C0202","C0202","面上项目","山红艳","63.0","2015","2019","中国科学院植物研究所","花器官； 花起源； 基部被子植物； 进化-发育； 比较表达谱"
"10","31570216","10.基于RAD-seq技术的中国葡萄属葛藟葡萄支系的系统发育研究和分类修订","2019","面上项目","C0202","C0202","面上项目","刘秀群","63.0","2015","2019","华中农业大学","葡萄属； 分类修订； 葛藟葡萄支系； 系统发育； RAD-seq"
"11","31570214","11.东亚第三纪孑遗落叶林关键类群领春木属物种形成与谱系分化的时空格局与机制","2019","面上项目","C0202","C0202","面上项目","邱英雄","63.0","2015","2019","浙江大学","限制性酶切位点关联DNA测序； 东亚第三纪孑遗落叶林； 亲缘地理学； 领春木属； 景观遗传学"
"12","31570229","12.城镇化及过度放牧对植物-传粉者网络的影响：以青藏高原高寒草甸植物群落为例","2019","面上项目","C0202","C0202","面上项目","赵志刚","63.0","2015","2019","兰州大学","青藏高原； 植物-传粉者网络； 城镇化； 传粉系统稳定性； 过度放牧"
"13","31770242","13.建构高涵盖度的十字花科系统进化关系并分析花果发育及抗逆基因在不同支系中的进化路线","2019","面上项目","C0202","C0202","面上项目","黄建勋","25.0","2017","2019","复旦大学","同源核基因； 转录组； 基因家族； 平行进化； 十字花科"
"14","31570224","14.基于系统发育基因组学方法分析被子植物多倍化和重复基因的保留机制","2019","面上项目","C0202","C0202","面上项目","戚继","63.0","2015","2019","复旦大学","全基因组重复； 重复基因； 转录组测序"
"15","31570222","15.基于叶绿体基因组构建辐射演化类群报春花属系统发育框架的研究","2019","面上项目","C0202","C0202","面上项目","颜海飞","63.0","2015","2019","中国科学院华南植物园","报春花属； 基因组； 系统发育基因组学； 系统发育； 叶绿体DNA"
"16","31570217","16.大豆复合抗病基因位点与不同病原的协同演化机制","2019","面上项目","C0202","C0202","面上项目","陈建群","70.0","2015","2019","南京大学","菜豆普通花叶病毒； 抗病基因； 复合位点； 大豆花叶病毒； 协同演化"
"17","31570228","17.喜马拉雅-横断山冰缘带两种“温室植物”与传粉蕈蚊互利共生关系的进化机制研究","2019","面上项目","C0202","C0202","面上项目","宋波","63.0","2015","2019","中国科学院昆明植物研究所","塔黄； 协同进化； 互利共生关系； 传粉； 苞叶大黄"
"18","31430011","1.东亚竹类植物主要支系的起源、分化与生物地理学研究","2019","重点项目","C0202","C0202","重点项目","李德铢","331.0","2014","2019","中国科学院昆明植物研究所","竹亚科； 系统树； 性状演化； 系统发育基因组学； 环境变迁"
"19","91631101","1.血红杜鹃复合体种系分化及适应性进化机制研究","2019","重大研究计划","C0202","C0202","重大研究计划","高连明","88.0","2016","2019","中国科学院昆明植物研究所","物种形成； 群体基因组学； 遗传分化； 基因流； 适应"
"20","91731305","2.小麦D基因组在驯化过程中的演变规律及多基因作用机制研究","2019","重大研究计划","C0202","C0202","重大研究计划","毛龙","150.0","2017","2019","中国农业科学院作物科学研究所","外显子组； D基因组； SNP； 小麦"
"21","91631302","3.多倍体植物遗传变异的分子进化机理研究","2019","重大研究计划","C0202","C0202","重大研究计划","陈增建","240.0","2016","2019","南京农业大学","进化基因组； 非编码RNA； 调控网络； 多倍化； 重复基因"
"22","91731306","4.多倍体基因组变异机制及其适应性的研究","2019","重大研究计划","C0202","C0202","重大研究计划","郭亚龙","140.0","2017","2019","中国科学院植物研究所","多倍体； 荠菜； 渐渗； 适应"
"23","31600176","1.小檗科（Berberidaceae）系统基因组学及叶绿体基因组进化研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","孙延霞","18.0","2016","2019","中国科学院武汉植物园","进化； 叶绿体基因组； 真双子叶植物基部类群； 小檗科； 系统发育关系"
"24","31600187","2.荠属种内叶形自然变异的研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","杨丽","20.0","2016","2019","中国科学院植物研究所","荠属； 自然变异； 适应性进化； 叶形"
"25","31600182","3.印度-西太平洋地区红树基因组渐渗与物种分化机制研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","何子文","21.0","2016","2019","中山大学","红树； 进化基因组； 物种分化； 基因组渐渗"
"26","31600171","4.热带亚洲鞭苔属的系统分类学研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","董珊珊","20.0","2016","2019","华南农业大学","苔藓； 生物地理； 热带亚洲； 系统与进化； 系统发育树"
"27","31600175","5.双盖蕨属（蹄盖蕨科）的系统发育和物种多样性分化研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","卫然","20.0","2016","2019","中国科学院植物研究所","形态性状创新； 深层系统发育； 质体基因组； 多样性； 谱系基因组学"
"28","31600177","6.鬼灯檠属的进化历史研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","马祥光","20.0","2016","2019","中国科学院昆明植物研究所","进化动力学； 新近分化物种； 杂交； 多倍化； 单拷贝核基因"
"29","31600178","7.浅苞橐吾、云南橐吾和大黄橐吾之间的自然杂交和基因渗入研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","余姣君","20.0","2016","2019","黄冈师范学院","橐吾； 杂交群； 遗传结构； 渐渗杂交； 物种形成"
"30","31600185","8.水玉簪属（Burmannia L.）植物与丛枝菌根真菌协同进化研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","赵中涛","20.0","2016","2019","中国科学院华南植物园","菌根； 协同进化； 水玉簪属； 真菌"
"31","31600180","9.荨麻科叶绿体系统发育基因组学研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","吴增源","20.0","2016","2019","中国科学院昆明植物研究所","Cecropiaceae； 叶绿体基因组； 系统发育基因组学； 荨麻科； 核糖体DNA"
"32","31600189","10.同域分布老鹳草属植物花冠开口方向的分化机制","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","王慧","20.0","2016","2019","华中农业大学","访花者组成； 有效传粉者； 自然选择； 生殖成功； 花部进化"
"33","31600179","11.芸薹属油菜类作物细胞质基因组单倍型的精细解析及其协同进化分析","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","乔江伟","20.0","2016","2019","中国农业科学院油料作物研究所","线粒体DNA； 人工选择； 遗传多样性； 叶绿体DNA； 物种形成"
"34","31600183","12.青藏高原—蒙古高原—中亚地区砾玄参复合群的亲缘地理学研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","王瑞红","20.0","2016","2019","浙江理工大学","下一代测序技术； 生物地理学； 限制性位点相关DNA； 分子系统进化； 分子谱系地理学"
"35","31600184","13.小麦杀配子现象中存在的转录组变异及miRNAs在其中的调控作用研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","白琰","21.0","2016","2019","哈尔滨师范大学","miRNAs测序； 转录组； 适应性进化； 杀配子染色体"
"36","31600174","14.银莲花属西南银莲花组和鹅掌草组的分子系统学研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","张煜","20.0","2016","2019","湖南科技大学","毛茛科； 植物进化； 银莲花属； 分子系统学； 系统发育"
"37","31600173","15.基于ddRAD-seq技术的悬竹属时空演化格局研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","张宪智","19.0","2016","2019","西北农林科技大学","悬竹属； ddRAD-seq； 生物地理学； 系统发育基因组学； 时空演化格局"
"38","31600188","16.姜科唇瓣的发生、发育及其分子机理研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","李秀梅","20.0","2016","2019","广东省农业科学院农业生物基因研究中心","退化雄蕊； 调控基因； 功能分化； 同源异形"
"39","31600172","17.溯祖方法在系统发育基因组学分析中的可靠性","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","席祯翔","20.0","2016","2019","四川大学","种系发生； 基因组； 基因遗传变异； 系统发育重建"
"40","31600181","18.大豆脂肪酸脱氢酶FAD2家族酶活性差异的进化与功能研究","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","赵嫚","20.0","2016","2019","浙江工业大学","FAD2基因家族； 功能分化； 大豆； 分子进化； 脂肪酸脱氢酶"
"41","31600186","19.结合几何形态学方法探索泽泻科植物心皮的发育与进化","2019","青年科学基金项目","C0202","C0202","青年科学基金项目","黄岚杰","20.0","2016","2019","湖北大学","进化； 几何形态学； 发育过程； 心皮； 泽泻科"
"42","31560066","1.B类MADS-box基因调控紫花地丁两型花发育的功能研究","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","李巧峡","40.0","2015","2019","西北师范大学","花器官； 表达模式； 基因沉默； 适应性进化； 蛋白互作"
"43","31560064","2.中国亚热带喜冷植物裂叶星果草谱系地理学研究","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","张志勇","41.0","2015","2019","江西农业大学","毛茛科； 迁移； 谱系地理学； 避难所； 群体遗传结构"
"44","31560063","3.群落谱系结构对横断山区高山带植物物种共存的影响","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","李新辉","41.0","2015","2019","西南林业大学","青藏高原； 横断山区； 群落谱系多样性； 共存机制； 高山植物"
"45","31560068","4.广西药食两用植物罗汉果自然种群有效传粉机制研究","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","胡兴华","37.0","2015","2019","广西壮族自治区中国科学院广西植物研究所","吸引传粉者机制； 访花行为； 访花者种类； 有效传粉者； 结实率"
"46","31560093","5.多岐苏铁和叉叶苏铁的引种驯化及其生态适应性研究","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","郑艳玲","39.0","2015","2019","西南林业大学","冷驯； 生态适应性； 低温和干旱复合胁迫； 多岐苏铁； 叉叶苏铁"
"47","31560091","6.基于分子群体遗传学、谱系地理学及群体基因组的枇杷驯化遗传学的研究","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","王云生","40.0","2015","2019","凯里学院","驯化遗传学； 群体基因组学； 枇杷； 谱系地理学； 分子群体遗传学"
"48","31560065","7.植物质体肽聚糖及MurE基因的分子进化研究","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","林晓飞","39.0","2015","2019","内蒙古大学","裸子植物； MurE基因； 质体肽聚糖； 叶绿体进化（Evo-Devo）； 蕨类植物"
"49","31560062","8.独花报春属及其近缘属花柱多态性的演化转变","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","黄媛","45.0","2015","2019","云南师范大学","花柱多态性； 独花报春属； 进化途径； 祖先状态重建； 系统发育树"
"50","31560067","9.黄花刺茄在新疆不同入侵区域的繁殖特性及其对同域植物有性繁殖的影响","2019","地区科学基金项目","C0202","C0202","地区科学基金项目","邱娟","40.0","2015","2019","新疆农业大学","访花频率； 传粉者种类； 传粉行为； 结籽率； 繁殖保障"
"51","31670227","1.麻竹自然开花体系和乌脚绿竹组培诱导开花体系成花转变的转录组和表观遗传学研究","2020","面上项目","C0202","C0202","面上项目","郭振华","62.0","2016","2020","中国科学院昆明植物研究所","调控基因； 表观遗传； 开花体系； 转录组； 成花转变"
"52","31670224","2.亚洲栽培稻近缘野生种生态式物种形成过程中表观遗传变异研究","2020","面上项目","C0202","C0202","面上项目","郭洁","62.0","2016","2020","中国科学院植物研究所","生态式物种形成； 适应性进化； 自然选择； 野生稻； 表观遗传学"
"53","31670231","3.兰花-果蝇传粉系统中花部气味信号与传粉者嗅觉系统作用机制及适应性进化式样的研究","2020","面上项目","C0202","C0202","面上项目","罗毅波","62.0","2016","2020","中国科学院植物研究所","昆虫嗅觉系统； 进化适应； 传粉者行为； 神经回路； 花部气味信号"
"54","31670223","4.山茶属植物45S rRNA 假基因的结构、功能与进化研究","2020","面上项目","C0202","C0202","面上项目","张文驹","60.0","2016","2020","复旦大学","进化基因组； 山茶属； 假基因； 45S； rDNA； 基因家族"
"55","31670219","5.地黄属物种形成的核心驱动力研究","2020","面上项目","C0202","C0202","面上项目","刘占林","62.0","2016","2020","西北大学","物种形成； 选择； 遗传分化； 基因流； 适应"
"56","31670220","6.水稻细胞核染色质构型及其与基因组遗传结构和表观遗传修饰的关系","2020","面上项目","C0202","C0202","面上项目","宫磊","68.0","2016","2020","东北师范大学","第二代测序； 水稻粳稻亚种； 表观遗传修饰； 基因组遗传结构； 染色质构型"
"57","31670210","7.野牡丹属姐妹种毛菍和野牡丹适应性分化的遗传基础研究","2020","面上项目","C0202","C0202","面上项目","周仁超","62.0","2016","2020","中山大学","辐射演化； 自然选择； 物种分化； 渐渗； 物种形成"
