index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31871369","1.未折叠蛋白响应通路调控肿瘤细胞“上皮-间质”转化的机制研究","2022","面上项目","C0703","C0703","面上项目","冯宇雄","60.0","2018","2022","浙江大学","未折叠蛋白响应； differentiation)； 肿瘤干细胞(tumor； “上皮-间质”转化； stem； 内质网稳态； 细胞分化(cell； cell)"
"2","31871366","2.Numb磷酸化决定细胞分裂早期物理形态和生物信号通路紧密协同的机制研究","2022","面上项目","C0703","C0703","面上项目","李红昌","60.0","2018","2022","中国科学院深圳先进技术研究院","aPKC； 蛋白激酶(Protein； kinases)； cycle)； 磷酸化； Numb； 细胞周期(Cell"
"3","31871378","3.TBX3蛋白通过TGF-β/Wnt信号促进乳腺癌细胞EMT与侵袭的机理研究","2022","面上项目","C0703","C0703","面上项目","严晓华","59.0","2018","2022","南昌大学","fate)； TBX3蛋白； 转分化(trans-differentiation)； 细胞命运(cell； 乳腺癌细胞侵袭； TGF-β/Wnt信号"
"4","31872824","4.Traf3ip3在小鼠边缘带B细胞分化中的功能和机制研究","2022","面上项目","C0703","C0703","面上项目","赵红珊","60.0","2018","2022","北京大学","fate)； 自噬； 细胞命运(cell； differentiation)； 边缘带B细胞； 细胞分化(cell； Traf3ip3"
"5","31871372","5.多能干细胞在DNA损伤应激反应中的异质性对其命运选择的影响和调控","2022","面上项目","C0703","C0703","面上项目","梁洪青","60.0","2018","2022","浙江大学","fate)； 周期蛋白(cyclin)； 细胞异质性； 细胞命运(cell； 单细胞动态量化追踪； 胚胎干细胞(embryonic； stem； cell)"
"6","31871377","6.ARF-GEF介导囊泡转运过程参与气孔发育调控机制研究","2022","面上项目","C0703","C0703","面上项目","杨克珍","60.0","2018","2022","中国科学院植物研究所","division)； 不对称分裂(asymmetric； ARF-GEF； differentiation)； 气孔发育； 细胞分化(cell； 囊泡运输"
"7","31871373","7.RNA剪接蛋白PRPF8调控人胚胎干细胞自我更新和分化的作用及机制研究","2022","面上项目","C0703","C0703","面上项目","金颖","60.0","2018","2022","中国科学院上海营养与健康研究所","RNA； fate)； P53信号通路； 剪切； 细胞命运(cell； 胚胎干细胞(embryonic； stem； cell)； PRPF8"
"8","31872823","8.小分子诱导成熟肝细胞转化为CD24+肝前体样细胞的机制和应用研究","2022","面上项目","C0703","C0703","面上项目","鄢和新","60.0","2018","2022","上海交通大学","信号通路； 肝功能失代偿； CD24； stem； 重编程(reprogramming)； 成体干细胞(adult； cell)； Notch"
"9","31871375","9.UNC5B 与 UNC5C 在血管与淋巴管内皮细胞分化中的作用及机理研究","2022","面上项目","C0703","C0703","面上项目","袁立","59.0","2018","2022","厦门大学","fate)； 淋巴管生成； 血管生成； 内皮细胞； 细胞命运(cell； differentiation)； 细胞分化(cell"
"10","31871367","10.锌指蛋白ZER6/p21信号通路在细胞周期调控中的作用机制研究","2022","面上项目","C0703","C0703","面上项目","江启慧","59.0","2018","2022","重庆大学","肿瘤发生(Tumorigenesis)； 肿瘤抑制因子p53； cycle)； 锌指蛋白ZER6； 细胞周期抑制因子p21； 细胞周期(Cell"
"11","31871364","11.长链非编码RNA BGL3在DNA损伤修复应答中的功能和作用机制研究","2022","面上项目","C0703","C0703","面上项目","裴华东","60.0","2018","2022","北京蛋白质组研究中心","长链非编码RNA； 同源重组修复(Homologous； 肿瘤发生(Tumorigenesis)； BRCA1； recombination)； 乳腺癌"
"12","31871371","12. 线粒体钙离子信号对果蝇肠道干细胞的增殖调控","2022","面上项目","C0703","C0703","面上项目","邓寒松","60.0","2018","2022","同济大学","钙离子； proliferation)； 果蝇； 干细胞(stem； stem； 细胞增殖(cell； 成体干细胞(adult； cell)"
"13","31872825","13.胚胎干细胞特异性Hsp90/Epichaperome复合体的功能与作用机制研究","2022","面上项目","C0703","C0703","面上项目","胡德庆","60.0","2018","2022","天津医科大学","E3； 翻译后修饰； proliferation)； 泛素连接酶； 胚胎干细胞(embryonic； stem； 细胞增殖(cell； 热休克蛋白90； cell)"
"14","31871365","14.基于DNA纤维荧光原位杂交技术的DNA交联损伤修复研究","2022","面上项目","C0703","C0703","面上项目","黄静","59.0","2018","2022","湖南大学","DNA交联损伤修复； 交联损伤； DNA复制叉(DNA； DNA复制(DNA； replication； DNA； forks)； replication)"
"15","31871376","15.选择性剪切调控Nf1缺失小鼠成体神经干细胞分化潜能的机制研究","2022","面上项目","C0703","C0703","面上项目","汪源","60.0","2018","2022","四川大学","抑癌基因(tumor； 选择性剪切； lineage)； 分化潜能(pluropotency)； stem； 成体干细胞(adult； 细胞谱系(cell； suppressor)； cell)"
"16","31871362","16.裂殖酵母中定位在SPB处的CK2激酶磷酸化Wee1激酶并促进其泛素化降解的分子机制研究","2022","面上项目","C0703","C0703","面上项目","靳全文","60.0","2018","2022","厦门大学","纺锤体极体(SPB)； CK2激酶； 蛋白激酶(Protein； Wee1激酶； kinases)； cycle)； 细胞周期(Cell"
"17","31871370","17.乙酰化转移酶KAT2A对骨骼肌干细胞分化的调节作用及机理研究","2022","面上项目","C0703","C0703","面上项目","张宏波","60.0","2018","2022","中山大学","PAX7； 能量代谢； differentiation)； 蛋白乙酰化； stem； 成体干细胞(adult； 细胞分化(cell； cell)"
"18","31871361","18.有丝分裂检查点激酶对遗传稳定性的维持及其在癌症中的失调","2022","面上项目","C0703","C0703","面上项目","Jungseog Kang","60.0","2018","2022","上海纽约大学","高内容图像分析； 肿瘤发生(Tumorigenesis)； 蛋白激酶(Protein； 基因组不稳定(Genome； checkpoints)； 细胞周期检验点(Cell； kinases)； cycle； instability)"
"19","31871363","19.G1期细胞周期蛋白非依赖型和依赖型细胞周期调控机制的比较研究","2022","面上项目","C0703","C0703","面上项目","刘丽君","60.0","2018","2022","东北大学","肿瘤发生； 蛋白激酶； 细胞周期检验点； cycle)； G1期阻滞； 细胞周期(Cell"
