index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31872637","1.Reticulon家族蛋白在甜菜黑色焦枯病毒复制中的作用机理","2022","面上项目","C0107","C0107","面上项目","张永亮","59.0","2018","2022","中国农业大学","正义RNA病毒； 相互作用； Reticulon家族蛋白； 复制； 甜菜黑色焦枯病毒"
"2","31870166","2.沙门氏菌噬菌体长尾丝蛋白远端亚基介导的宽裂解谱机制研究","2022","面上项目","C0107","C0107","面上项目","王静雪","59.0","2018","2022","中国海洋大学","尾丝蛋白； 噬菌体-宿主相互作用； 病原微生物； 沙门氏菌"
"3","31872638","3.小麦黄花叶病毒（WYMV）不依赖帽子翻译的差异化调控机制","2022","面上项目","C0107","C0107","面上项目","原雪峰","59.0","2018","2022","山东农业大学","结构与分子特征； 内部核糖体进入位点； 翻译； 小麦黄花叶病毒； 病毒末端结合蛋白"
"4","31870151","4.马赛病毒编码的翻译因子的功能及其对病毒适应性的意义","2022","面上项目","C0107","C0107","面上项目","钟江","59.0","2018","2022","复旦大学","翻译因子； 病毒宿主相互作用； 宿主适应性； 遗传变异与进化； 阿米巴巨大病毒"
"5","31870162","5.宿主因子DBP4和MOV10调控新布尼亚病毒SFTSV复制的功能及机制研究","2022","面上项目","C0107","C0107","面上项目","宁云佳","59.0","2018","2022","中国科学院武汉病毒研究所","抗病毒响应； 病毒宿主相互作用； 病毒感染； 宿主因子； 急性感染"
"6","31870156","6.埃博拉病毒宿主适应性突变位点的发现及其在感染中的作用研究","2022","面上项目","C0107","C0107","面上项目","王慧","59.0","2018","2022","中国人民解放军军事科学院军事医学研究院","病毒感染； 宿主易感性； 点突变； 适应性"
"7","31870159","7.寨卡病毒特异性CD8+T细胞识别宿主自身抗原肽在寨卡疾病发病学中的作用研究","2022","面上项目","C0107","C0107","面上项目","文金生","62.0","2018","2022","宁波大学","动物感染模型； 宿主细胞； 病毒感染； 细胞免疫； 病毒宿主相互作用"
"8","31870148","8.水稻条纹花叶病毒和水稻瘤矮病毒在介体昆虫体内协生作用机制研究","2022","面上项目","C0107","C0107","面上项目","卫静","59.0","2018","2022","苏州大学","相互作用； 膜状囊泡； 介体传播； 介体因子； 协生作用"
"9","31872641","9.新发人持续性G病毒II型复制和感染细胞培养模型的建立及与HCV/HIV共感染的机制研究","2022","面上项目","C0107","C0107","面上项目","唐时幸","59.0","2018","2022","南方医科大学","病毒的复制周期； 病毒感染； 人持续性G病毒II型； 细胞培养模型； 感染性克隆"
"10","31870158","10.慢病毒核壳蛋白的热稳定性及在反转录中与RNA结合的研究","2022","面上项目","C0107","C0107","面上项目","王颖","59.0","2018","2022","南开大学","NC-RNA结合； 免疫缺陷病毒； 核壳蛋白； 分子特征； 反转录"
"11","31870154","11.基于单颗粒示踪技术的猪流行性腹泻病毒侵染宿主细胞的分子机制研究","2022","面上项目","C0107","C0107","面上项目","刘斐","59.0","2018","2022","南京农业大学","动物病毒； 宿主相互作用； 信号通路； 媒介； 蛋白互作； 发病机制； 入侵与释放（出胞）"
"12","31870147","12.一个以S.l SYTA为中心的互作链影响番茄花叶病毒侵染致病的机制研究","2022","面上项目","C0107","C0107","面上项目","孙现超","59.0","2018","2022","西南大学","宿主相互作用； 影响； 介体； 致病机制； 番茄花叶病毒； 植物病毒； S.l； SYTA"
"13","31870144","13.卫星RNA选择性抑制CMV RNA1和RNA2复制的结构基础及其作用机制","2022","面上项目","C0107","C0107","面上项目","杜志游","59.0","2018","2022","浙江理工大学","结构与分子特征； RNA； 卫星RNA； 结构； 复制； 黄瓜花叶病毒"
"14","31870149","14.水稻瘤矮病毒通过影响介体叶蝉唾液蛋白合成和分泌促进病毒高效传播的机制","2022","面上项目","C0107","C0107","面上项目","毛倩卓","59.0","2018","2022","福建农林大学","持久性传毒； 唾液蛋白； 水稻瘤矮病毒； 取食行为； 介体昆虫"
"15","31870150","15.基于创新实验体系的水稻条纹病毒帽子供体选择机制研究","2022","面上项目","C0107","C0107","面上项目","吴祖建","60.0","2018","2022","福建农林大学","相互作用； 抓帽机制； 转录； 纤细病毒； 侵染"
"16","31870143","16.番茄斑萎病毒微型基因组反向遗传学体系及复制调控机制研究","2022","面上项目","C0107","C0107","面上项目","陶小荣","61.0","2018","2022","南京农业大学","番茄斑萎病毒； 综合防治； 抗病育种； 微型基因组； 复制"
"17","31870165","17.深海热液噬菌体NrS-1 DNA聚合酶的功能、结构与应用研究","2022","面上项目","C0107","C0107","面上项目","朱斌","59.0","2018","2022","华中科技大学","噬菌体蛋白质组； 聚合酶； DNA测序； DNA； 海洋病毒； 特殊环境噬菌体"
"18","31870153","18.四跨膜膜蛋白在病毒入侵中的作用机制和抗病毒靶标研究","2022","面上项目","C0107","C0107","面上项目","劳蒂米","59.0","2018","2022","中国科学院上海巴斯德研究所","抗病毒； 发病机制； 入侵与释放（出胞）； 3D蛋白"
"19","31870155","19.杆状病毒IE1在晚期基因表达中的作用研究","2022","面上项目","C0107","C0107","面上项目","黎路林","59.0","2018","2022","华中师范大学","基因表达与调节； 昆虫病毒； 杆状病毒； DNA病毒"
"20","31870152","20.伪狂犬病病毒变异株和经典株在神经轴突中逆向传导差异的分子机制","2022","面上项目","C0107","C0107","面上项目","孙元","59.0","2018","2022","中国农业科学院哈尔滨兽医研究所","动物病毒； 宿主相互作用； 逆向神经传导； 机制； 伪狂犬病病毒； 媒介； 致病因子"
"21","31870164","21.MOV10抑制LINE-1及其它病毒的分子机制研究","2022","面上项目","C0107","C0107","面上项目","李晓宇","59.0","2018","2022","中国医学科学院医药生物技术研究所","LINE-1； 基因整合； 宿主因子； 内源性逆转录病毒； MOV10"
"22","31872636","22.植物选择性甲基化调控双生病毒DNA复制分子机理的研究","2022","面上项目","C0107","C0107","面上项目","洪益国","59.0","2018","2022","杭州师范大学","蛋白； 基因沉默； 修饰； 复制； 小RNA"
"23","31870161","23.TRIM14抑制原型泡沫病毒复制的功能及机制研究","2022","面上项目","C0107","C0107","面上项目","乔文涛","59.0","2018","2022","南开大学","泡沫病毒； 病毒宿主相互作用； TRIM14； 抗病毒免疫"
"24","31872642","24.流感病毒NS1蛋白对宿主RNA调控作用的研究","2022","面上项目","C0107","C0107","面上项目","张亮","59.0","2018","2022","厦门大学","宿主相互作用； 宿主细胞； 人类病毒； 病毒宿主相互作用； 媒介； 干扰素； 抗病毒免疫"
"25","31870157","25.宿主蛋白SP100抑制人类单纯疱疹病毒I型建立复制中心的分子机制的研究","2022","面上项目","C0107","C0107","面上项目","徐培","62.0","2018","2022","中山大学","抗病毒蛋白； 限制因子； 病毒复制中心； 蛋白修饰； SP100蛋白"
"26","31870142","26.基于植物病毒载体的无转基因CRISPR-Cas定向编辑技术建立和应用","2022","面上项目","C0107","C0107","面上项目","李正和","62.0","2018","2022","浙江大学","CRISPR-Cas； 弹状病毒； 病毒载体； 植物基因组编辑； 感染性克隆"
"27","31870146","27.利用一种高效遗传筛选研究RNAi介导的植物抗病毒免疫","2022","面上项目","C0107","C0107","面上项目","郭忠新","59.0","2018","2022","福建农林大学","植物免疫； RNA干扰； 宿主相互作用； 症状； 介体； 抗病基因； 植物病毒"
"28","31870167","28.细菌表面寄生菌TM7x帮助宿主菌逃避噬菌体捕获的机制研究","2022","面上项目","C0107","C0107","面上项目","乐率","59.0","2018","2022","中国人民解放军第三军医大学","噬菌体-宿主相互作用； 噬菌体耐受机制； 侵染机制"
"29","31870145","29.柑橘衰退病毒编码的RNA沉默抑制子p20与柑橘蛋白CuCOR15的互作机制","2022","面上项目","C0107","C0107","面上项目","洪霓","59.0","2018","2022","华中农业大学","宿主相互作用； 柑橘衰退病毒； 亚细胞定位； 介体； 植物病毒； 病毒诱导的基因沉默； 沉默抑制子"
"30","31870163","30.长链非编码和环状RNA调控H7N9流感病毒感染致病的分子机制","2022","面上项目","C0107","C0107","面上项目","毕玉海","59.0","2018","2022","中国科学院微生物研究所","非编码RNA； 致病机制； 高致病性禽流感； 甲型流感病毒； 细胞因子"
"31","31872639","31.OsRNS4防御水稻黑条矮缩病毒侵染的分子机制","2022","面上项目","C0107","C0107","面上项目","徐秋芳","59.0","2018","2022","江苏省农业科学院","宿主相互作用； 介体； 抗病基因； 植物病毒； 水稻核糖核酸酶； 防卫反应机制； 水稻黑条矮缩病毒"
"32","31872640","32.最小杆状病毒的人工合成","2022","面上项目","C0107","C0107","面上项目","胡志红","62.0","2018","2022","中国科学院武汉病毒研究所","人工合成； 杆状病毒； DNA病毒； 病毒载体； 基因组与基因组结构"
"33","31870160","33.流感病毒核输出蛋白的结构和作用机制研究","2022","面上项目","C0107","C0107","面上项目","张蔚","59.0","2018","2022","中国科学院微生物研究所","流感病毒； 核输出蛋白； 病毒结构； 出核机制； 单克隆抗体"
"34","31900139","1.芸薹黄化病毒（BrYV）P0蛋白在本生烟上诱发坏死反应的机制研究","2022","青年科学基金项目","C0107","C0107","青年科学基金项目","张晓艳","24.0","2019","2022","鲁东大学","植物免疫； 相互作用； 分子机制； P0蛋白； 芸薹黄化病毒"
"35","31900154","2.深度挖掘杆状病毒蛋白质互作网络","2022","青年科学基金项目","C0107","C0107","青年科学基金项目","王君","24.0","2019","2022","中国科学院武汉病毒研究所","蛋白互作； 动物病毒、媒介、宿主相互作用"
