index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31570757","1.蛋白酶体调节颗粒盖子复合体的亚基相互作用和自组装机理研究","2019","面上项目","C0502","C0502","面上项目","金长文","70.0","2015","2019","北京大学","相互作用； 蛋白质； 复合物体外组装； 复合物； 蛋白质结构"
"2","31570761","2.II-型毒素抗毒素复合物的结构和功能研究","2019","面上项目","C0502","C0502","面上项目","刘全胜","65.0","2015","2019","中国科学院高能物理研究所","HigB-HigA； 毒素抗毒素系统； 复合物体外组装； 基因调控机制； YafQ-DinJ"
"3","31570767","3.应用NEDDYLATOR技术研究IAP的蛋白质相互作用组及其在细胞死亡过程中的调节功能","2019","面上项目","C0502","C0502","面上项目","庄敏","62.0","2015","2019","上海科技大学","相互作用； 蛋白标记； 质谱鉴定； 泛素连接酶； 细胞死亡"
"4","31570763","4.内质网膜蛋白神经髓鞘调节因子调控髓鞘表达形成的分子机理研究","2019","面上项目","C0502","C0502","面上项目","石宁","62.0","2015","2019","中国科学院福建物质结构研究所","相互作用； 膜蛋白； 髓鞘调节因子； 复合物； 髓鞘"
"5","31570759","5.SNX10/SNX11调节内体溶酶体形态机理的结构生物学研究","2019","面上项目","C0502","C0502","面上项目","刘劲松","62.0","2015","2019","中国科学院广州生物医药与健康研究院","分选蛋白； 蛋白－蛋白相互作用； 内体溶酶体； 蛋白质晶体学"
"6","31570760","6.LPL调控脂联素高聚化的分子机制","2019","面上项目","C0502","C0502","面上项目","李珍","60.0","2015","2019","清华大学","脂联素； 糖尿病； AMP激活的蛋白激酶； 高聚化； 脂蛋白脂肪酶"
"7","31570749","7.胞外固有无结构区调控β淀粉样前体蛋白转运及加工的机制研究","2019","面上项目","C0502","C0502","面上项目","吉尚戎","60.0","2015","2019","兰州大学","β淀粉样前体蛋白； 膜蛋白； 调控机制； 固有无结构区； 阿尔茨海默症"
"8","31570755","8.核酸适配体筛选进程监测及机理研究","2019","面上项目","C0502","C0502","面上项目","罗昭锋","62.0","2015","2019","中国科学技术大学","分段收集筛选技术； 核酸适配体； 筛选方法； 毛细管电泳； SELEX"
"9","31570762","9.MIF与CD74复合物结构及其在CD74依赖的信号转导中的作用与机制","2019","面上项目","C0502","C0502","面上项目","范成鹏","65.0","2015","2019","武汉大学","结构与功能； MIF与CD74复合物； 分子机制； 信号转导"
"10","31570766","10.组蛋白乙酰转移酶MOF与核小体以及长非编码RNA roX1/2的结构生物学研究","2019","面上项目","C0502","C0502","面上项目","黄晶","70.0","2015","2019","上海交通大学","长非编码RNA； 复合物体外组装； 核小体； 组蛋白修饰； 表观遗传学"
"11","31570756","11.针对人tau蛋白的抗体型分子伴侣的筛选与作用机制研究","2019","面上项目","C0502","C0502","面上项目","李森","42.0","2015","2019","北京师范大学","tau蛋白； 老年痴呆症； 蛋白质-蛋白质相互作用； 抗体型分子伴侣； scFv单链抗体"
"12","31570751","12.P-TEFb识别并调控特异基因转录延伸重启机制","2019","面上项目","C0502","C0502","面上项目","陈瑞川","65.0","2015","2019","厦门大学","转录延伸重启； 中介体； 乙酰化修饰； P-TEFb； 特异基因识别"
"13","31570764","13.NRSF负性调控myocardin诱导的心肌肥厚的表观遗传学机制研究","2019","面上项目","C0502","C0502","面上项目","张同存","62.0","2015","2019","武汉科技大学","相互作用； 转录； 蛋白质； 翻译； 调控机制"
"14","31570750","14.染色体联会复合体的中央组分装配机理","2019","面上项目","C0502","C0502","面上项目","沈月全","70.0","2015","2019","南开大学","染色体联会复合体； 中央组分； 分子装配； 蛋白质复合物； 蛋白质结构"
"15","31570752","15.沙门氏致病菌中组氨酸激酶PmrB结构和信号传递机理","2019","面上项目","C0502","C0502","面上项目","韩爱东","65.0","2015","2019","厦门大学","PmrB； 双组份系统； 组氨酸激酶； 信号转导； 沙门氏菌"
