index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31870277","1.番茄SGRL基因在叶绿素降解过程中的功能研究","2022","面上项目","C0204","C0204","面上项目","吕巍","59.0","2018","2022","山东农业大学","ABA信号； 代谢调控； 叶绿素类； 脱镁螯合酶； 衰老"
"2","31870278","2.水稻类胡萝卜素和维生素E生物合成途径上游的三个重要基因家族成员的功能鉴定","2022","面上项目","C0204","C0204","面上项目","朱长甫","60.0","2018","2022","长春师范大学","关键酶基因； 维生素E； 规律成簇的间隔短回文重复序列系统； 类胡萝卜素； 代谢基因簇"
"3","31870283","3.5-甲酰四氢叶酸在玉米籽粒中积累的遗传学基础与分子机制研究","2022","面上项目","C0204","C0204","面上项目","姜凌","60.0","2018","2022","中国农业科学院生物技术研究所","5-甲酰四氢叶酸； 代谢调控； 基因功能分析； 玉米； 生长发育"
"4","31870275","4.野葛异黄酮2-hydroxyisoflavanone糖碳苷合酶基因的分离与功能分析","2022","面上项目","C0204","C0204","面上项目","章焰生","60.0","2018","2022","上海大学","关键酶基因； 异黄酮； 代谢调控； 糖碳苷"
"5","31870223","5.水稻抗铝毒新基因SAL3的克隆和功能解析","2022","面上项目","C0204","C0204","面上项目","黄朝锋","60.0","2018","2022","中国科学院分子植物科学卓越创新中心","水稻； 去毒化； 转录因子； 铝"
"6","31870281","6.AP2转录因子负调控原花色素生物合成的分子机理研究","2022","面上项目","C0204","C0204","面上项目","江文波","56.0","2018","2022","中国农业科学院北京畜牧兽医研究所","类黄酮； AP2； 转录因子； 原花色素"
"7","31870282","7.黄芩中甲氧基黄酮合成途径中氧位甲基转移酶基因家族的研究","2022","面上项目","C0204","C0204","面上项目","赵清","60.0","2018","2022","上海辰山植物园","类黄酮； 关键酶基因； 酶结构与功能； 代谢调控； 转录因子"
"8","31870229","8.SUN1介导植物糖信号的分子机理研究","2022","面上项目","C0204","C0204","面上项目","滕胜","60.0","2018","2022","中国科学院分子植物科学卓越创新中心","TBL37； 蔗糖； 糖信号； 质体蓝素； SnRK1"
"9","31870285","9.杜仲橡胶颗粒蛋白编码基因克隆及功能分析","2022","面上项目","C0204","C0204","面上项目","赵德刚","59.0","2018","2022","贵州省农业科学院","关键酶基因； 代谢调控； 代谢基因簇"
"10","31870280","10.磷脂酰肌醇转运蛋白（PITP）调控拟南芥叶绿体发育的作用及机制","2022","面上项目","C0204","C0204","面上项目","姚红艳","60.0","2018","2022","复旦大学","叶绿体； 磷脂； 脂质组； 代谢物转运； 磷脂酰肌醇转运蛋白"
"11","31870279","11.滁菊CmWRKY7调控花香成分萜类物质合成的分子机制","2022","面上项目","C0204","C0204","面上项目","管志勇","60.0","2018","2022","南京农业大学","关键酶基因； 次生代谢； 花香； 调控机制； 转录因子"
"12","31870228","12.类受体激酶RLK调节羊草根感应钙营养状态的分子机制研究","2022","面上项目","C0204","C0204","面上项目","祁智","60.0","2018","2022","内蒙古大学","大量元素； 抗逆性； 分子机理； 生理机制"
"13","31872665","13.转录因子IiWRKY34调控菘蓝优良品质形成的分子机制","2022","面上项目","C0204","C0204","面上项目","陈万生","59.0","2018","2022","中国人民解放军第二军医大学","代谢调控； 转录因子； 抗逆； 木脂素； 菘蓝"
"14","31872666","14.南欧大戟巨大戟醇当归酸酯类活性成分生物合成关键酶基因的鉴定和功能研究","2022","面上项目","C0204","C0204","面上项目","方欣","60.0","2018","2022","中国科学院昆明植物研究所","天然药物； 关键酶基因； 酶结构与功能； 二萜； 代谢基因簇"
"15","31870225","15.小麦籽粒中铁元素积累的分子机制分析","2022","面上项目","C0204","C0204","面上项目","吴慧兰","60.0","2018","2022","中国科学院遗传与发育生物学研究所","铁营养； 分子机理"
"16","31870226","16.谷氨酰胺作为长距离信号分子介导低磷胁迫和调节根际酸化的分子机制","2022","面上项目","C0204","C0204","面上项目","安国勇","60.0","2018","2022","河南大学","长距离信号； 谷氨酰胺； 磷信号转导； 根际酸化； 环境适应"
"17","31870276","17.SPL7-miR408-LACs模块调控丹酚酸B生物合成的分子机制","2022","面上项目","C0204","C0204","面上项目","曹晓燕","60.0","2018","2022","陕西师范大学","关键酶基因； 丹酚酸B； 代谢调控； miR408； 漆酶"
"18","31870224","18.miR164-NAC通路调控拟南芥适应缺铁胁迫的机制研究","2022","面上项目","C0204","C0204","面上项目","李文学","56.0","2018","2022","中国农业科学院作物科学研究所","NAC转录因子； 微量元素； miRNA164； 分配"
