index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31570721","1.蜘蛛捕获丝蛋白质成丝机理研究","2019","面上项目","C0504","C0504","面上项目","孟清","60.0","2015","2019","东华大学","成丝机理； 丝蛋白质组装与聚集； 蜘蛛捕获丝蛋白质"
"2","31570716","2.谷氨酸转运体4b-4c环在转运底物过程中的构象变化及功能分析","2019","面上项目","C0504","C0504","面上项目","瞿少刚","62.0","2015","2019","南方医科大学","生物学功能； 膜蛋白； 动态结构； 转运体"
"3","31570720","3.SMN复合体组装U7小核糖核蛋白复合体核心结构的机制","2019","面上项目","C0504","C0504","面上项目","张润东","65.0","2015","2019","四川大学","组装； SMN复合体； 机制； 小核糖核蛋白复合体； 复合物结构"
"4","31570717","4.甲型肝炎病毒与中和性抗体可变区Fab复合物的三维结构和免疫原性研究","2019","面上项目","C0504","C0504","面上项目","王祥喜","60.0","2015","2019","中国科学院生物物理研究所","免疫原性； 中和性抗体； 甲型肝炎病毒； 三维结构； 超分子复合物"
"5","31570719","5.蛋白质序列设计和主链折叠设计","2019","面上项目","C0504","C0504","面上项目","刘海燕","62.0","2015","2019","中国科学技术大学","蛋白质设计； 数据驱动； 可设计性； 实验验证； 主链折叠"
"6","31570722","6.非编码RNA三级结构理论预测研究","2019","面上项目","C0504","C0504","面上项目","肖奕","62.0","2015","2019","华中科技大学","RNA； 三级结构预测； 统计势； 分子模拟"
"7","31570844","7.细菌三维基因组热适应调控机理的系统生物学研究","2019","面上项目","C0504","C0504","面上项目","马彬广","60.0","2015","2019","华中农业大学","系统分析； 细胞； 环境响应； 生物学功能预测； 大分子"
"8","31570718","8.精氨酸甲基转移酶PRMT7的自甲基化修饰在乳腺癌侵袭和转移中的作用机制研究","2019","面上项目","C0504","C0504","面上项目","黄百渠","60.0","2015","2019","东北师范大学","自甲基化； 蛋白质修饰； EMT； 侵袭转移； 精氨酸甲基转移酶7"
"9","31600672","1.基于共有序列、全基因合成的登革病毒蛋白质芯片快速构建及其应用","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","祁环","19.0","2016","2019","上海交通大学","蛋白质芯片； 共有序列； 登革病毒； 全基因合成； 病毒性传染病"
"10","31600594","2.基于三维结构的TMEM16A通道钙离子激活机制和氯离子通透机制的研究","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","庞春丽","19.0","2016","2019","河北工业大学","功能域； 膜片钳； 膜蛋白； 定点突变； 分子动力学模拟"
"11","31600670","3.基于蛋白质起源的蛋白质相互作用网络演化机制的研究","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","张文宇","19.0","2016","2019","苏州大学","蛋白质相互作用； 蛋白质起源机制； 蛋白质年龄； 演化生物学； 网络分析"
"12","31600595","4.ß1-AR基因G-四链体与配体物Pyridostatin相互作用及其抗心力衰竭功能研究","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","周文华","19.0","2016","2019","中国科学院深圳先进技术研究院","生物学功能； 结构稳定性； 心力衰竭； 动态结构； G-四链体DNA"
"13","31600673","5.通过多组学数据融合及临床数据验证预测神经母细胞瘤潜在驱动基因","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","索晨","19.0","2016","2019","复旦大学","相互作用； 生物网络； 计算生物学； 高通量测序； 生物标志物"
"14","31600671","6.基于氨基酸接触能网络的蛋白质结合位点分析","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","严文颖","19.0","2016","2019","苏州大学","功能节点； 蛋白质-蛋白质结合位点； 无序蛋白结合位点； 功能模块； 氨基酸接触能网络"
"15","31600593","7.电镜单颗粒技术解析全长尿素酰胺水解酶的分子构架及构象变化机制","2019","青年科学基金项目","C0504","C0504","青年科学基金项目","朱莉","19.0","2016","2019","兰州大学","构象变化； 电镜； 尿素酰胺水解酶； 三维重构； 单颗粒技术"
