index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31570779","1.人Tau蛋白纤维结构传递的机制研究","2019","面上项目","C0505","C0505","面上项目","梁毅","65.0","2015","2019","武汉大学","多肽； 蛋白质； 错误折叠； 折叠病； 蛋白质聚集"
"2","31570787","2.热纤梭菌纤维糊精的代谢机理及代谢增强研究","2019","面上项目","C0505","C0505","面上项目","肖艳","60.0","2015","2019","中国科学院青岛生物能源与过程研究所","纤维二糖/纤维糊精磷酸化酶； 热纤梭菌； 纤维小体； 纤维糊精； ß-葡萄糖苷酶"
"3","31570793","3.脂肪酶—P450脂肪酸脱羧酶人工代谢区室多酶复合体高效转化甘油酯生成脂肪烯烃新途径研究","2019","面上项目","C0505","C0505","面上项目","阎金勇","62.0","2015","2019","华中科技大学","脂肪酶； 脂肪烯烃； 代谢区室； 多酶复合体； 底物通道效应"
"4","31570792","4.大肠杆菌氨基酰-tRNA合成酶的乙酰化","2019","面上项目","C0505","C0505","面上项目","王恩多","62.0","2015","2019","中国科学院分子细胞科学卓越创新中心","酶修饰； 乙酰化； 活性中心； 识别位点； 酶活性"
"5","31570771","5.基于αD-芋螺毒素设计nAChR的亚型选择性阻断剂","2019","面上项目","C0505","C0505","面上项目","王春光","62.0","2015","2019","同济大学","亚型特异性； 蛋白质； 活性多肽； 毒素； 烟碱型乙酰胆碱受体"
"6","31570780","6.调节Hsp70功能的小分子共价探针研究","2019","面上项目","C0505","C0505","面上项目","柯莎","70.0","2015","2019","中国科学院生物物理研究所","蛋白质； 分子伴侣蛋白； 蛋白质功能； 小分子抑制剂； 蛋白质结构"
"7","31570788","7.大肠杆菌硫酯酶底物选择性的分子机制解析及再设计","2019","面上项目","C0505","C0505","面上项目","冯雁","70.0","2015","2019","上海交通大学","酶动力学； 酶非专一性； 活性中心； 酶选择性"
"8","31570785","8.酪氨酸酶特异抑制剂干扰黑色素形成代谢通路的作用机理","2019","面上项目","C0505","C0505","面上项目","陈清西","60.0","2015","2019","厦门大学","信号通路； 黑色素代谢； 特异抑制剂； 酶的动力学； 酪氨酸酶"
"9","31570776","9.抑癌基因TWIST2负调控BCR-ABL恶性转化的研究","2019","面上项目","C0505","C0505","面上项目","赵昀","62.0","2015","2019","苏州大学","恶性转化； BCR-ABL； 慢性髓细胞白血病； TWIST2； 抑癌基因"
"10","31570773","10.基于一种新的蝎毒素支架的抗感染分子设计","2019","面上项目","C0505","C0505","面上项目","朱顺义","60.0","2015","2019","中国科学院动物研究所","多肽； 蛋白质工程； 蝎毒素； 分子支架； 双域分子"
"11","31570791","11.RNA解旋酶DDX17与p53抑癌基因突变的协同作用及分子机制研究","2019","面上项目","C0505","C0505","面上项目","闵军霞","70.0","2015","2019","浙江大学","凋亡蛋白； 功能效应； 调控机制； 癌变蛋白"
"12","31570790","12.酿酒酵母自组装复合功能嵌合纤维小体及其催化调控研究","2019","面上项目","C0505","C0505","面上项目","田沈","62.0","2015","2019","首都师范大学","酶动力学； 生物统合工艺； 嵌合纤维小体； 多酶复合物； 细胞表面展示"
"13","31570781","13.内质网膜错误折叠蛋白的泛素化降解机制","2019","面上项目","C0505","C0505","面上项目","刘艳芬","62.0","2015","2019","上海科技大学","降解调控； 泛素连接酶； 去泛素化酶； 内质网关联的降解； 泛素化修饰"
