index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31870758","1.hZimp7调控前列腺癌STAT3信号的作用机制研究","2022","面上项目","C0502","C0502","面上项目","李晓萌","59.0","2018","2022","东北师范大学","相互作用； STAT3； 前列腺癌； 调控机制； hZimp7"
"2","31870747","2.肿瘤蛋白SND1阻挠肿瘤细胞中MHC-I类分子抗原呈递导致肿瘤免疫逃逸的分子机制","2022","面上项目","C0502","C0502","面上项目","杨洁","59.0","2018","2022","天津医科大学","相互作用； 蛋白质； 调控机制； 免疫共沉淀"
"3","31870760","3.应激颗粒核心组分G3BP1,TTP对应激颗粒组装去组装的调控机制研究","2022","面上项目","C0502","C0502","面上项目","施蕴渝","65.0","2018","2022","中国科学技术大学","RNA； 蛋白质； 应激颗粒； 相分离； 相变"
"4","31872715","4.RNF34参与调控免疫与线粒体自噬的的分子机制研究","2022","面上项目","C0502","C0502","面上项目","钟辉","59.0","2018","2022","中国人民解放军军事科学院军事医学研究院","线粒体抗病毒信号蛋白； 蛋白质修饰； 自噬； 调控机制； 先天性免疫"
"5","31870749","5.PinX1抑制端粒延长和肿瘤生成的结构基础和分子机制研究","2022","面上项目","C0502","C0502","面上项目","陈光明","60.0","2018","2022","上海交通大学","相互作用； TRF1； 端粒酶； 蛋白质结构； PinX1"
"6","31872717","6.剪接体Prp8蛋白Switch loop调控pre-mRNA剪接机制研究","2022","面上项目","C0502","C0502","面上项目","孙成副","59.0","2018","2022","成都医学院","相互作用； 剪接体； loop； 调控机制； Switch； 外显子结合位点2"
"7","31870759","7.光镊技术研究rpoS RNA非编码区局域结构的稳定性","2022","面上项目","C0502","C0502","面上项目","李银妹","65.0","2018","2022","中国科学技术大学","核酸； 结构； 光镊； 单分子操作"
"8","31872716","8.α-突触核蛋白与脂质互作的结构基础及在帕金森病中的病理意义","2022","面上项目","C0502","C0502","面上项目","刘聪","65.0","2018","2022","中国科学院上海有机化学研究所","相互作用； 电子衍射技术； 蛋白错误折叠； 脂质； 帕金森病"
"9","31870745","9.反义非编码RNA调控淋巴细胞CD45亚型表达的研究","2022","面上项目","C0502","C0502","面上项目","苏中静","59.0","2018","2022","汕头大学","RNA； 蛋白质； CD45； 选择性剪接； 调控机制"
"10","31870753","10.植物光周期特定调控核心元件CCT家族复合物的结构与功能研究","2022","面上项目","C0502","C0502","面上项目","殷平","65.0","2018","2022","华中农业大学","转录； 相互作用； 蛋白质； 核酸； 调控机制"
"11","31870752","11.癌蛋白HBXIP通过上调HMGA2蛋白表达促进食管鳞状细胞癌生长的分子机制研究","2022","面上项目","C0502","C0502","面上项目","叶丽虹","56.0","2018","2022","南开大学","高迁移率蛋白A2； 蛋白质修饰； 食管鳞状细胞癌； 乙肝病毒X蛋白相互作用蛋白； 调控机制"
"12","31870751","12.Wapl和Pds5将粘连蛋白从染色体上解离的分子机制研究","2022","面上项目","C0502","C0502","面上项目","欧阳珠清","59.0","2018","2022","华中科技大学","蛋白质； 复合物体外组装； 酶； 相互作用网络； 复合物"
"13","31870756","13.长链非编码RNA HOTAIR与YBX1（Y-box protein-1）蛋白相互作用调控肿瘤细胞增殖的分子机制研究","2022","面上项目","C0502","C0502","面上项目","葛峰","59.0","2018","2022","中国科学院水生生物研究所","长链非编码RNA； 相互作用； RNA； 蛋白质； 功能蛋白质组"
"14","31870755","14.哺乳动物RNA 5-甲基胞嘧啶修饰相关蛋白的结构与功能研究","2022","面上项目","C0502","C0502","面上项目","李思思","59.0","2018","2022","深圳大学","甲基转移酶； RNA； 核酸； 调控机制； 识别蛋白； 5-甲基胞嘧啶"
"15","31870746","15.磷脂酶Cβ介导的光导蛋白质机器装配与调控的分子机理研究","2022","面上项目","C0502","C0502","面上项目","刘伟","59.0","2018","2022","北京大学","相互作用； 磷脂酶Cβ； 复合物体外组装； 光信号传导； 蛋白质结构"
"16","31870748","16.致癌长非编码RNA ROR异常转录的染色体构象调控机制","2022","面上项目","C0502","C0502","面上项目","张赫","59.0","2018","2022","同济大学","相互作用； 长非编码RNA； ROR； 染色质"
"17","31870757","17.细胞黏着斑中重要蛋白质及蛋白质复合物对细胞骨架的调控机制的研究","2022","面上项目","C0502","C0502","面上项目","余聪","59.0","2018","2022","南方科技大学","相互作用； 细胞骨架； 细胞黏着斑； 调控机制； 蛋白质结构"
"18","31870750","18.Amot-NF2和WWC1-NF2复合物的结构及其调节Hippo信号通路的作用机制","2022","面上项目","C0502","C0502","面上项目","周浩","59.0","2018","2022","南开大学","Hippo信号通路； 相互作用； 调控机制； 复合物； 蛋白质结构"
"19","31870754","19.CK1δ/ε介导的AES的降解调控结直肠癌转移和干性的机制研究","2022","面上项目","C0502","C0502","面上项目","王中原","59.0","2018","2022","中国药科大学","稳定性； CK1蛋白； 结直肠癌； AES蛋白； 调控机制"
"20","31730018","1.cGAS-STING信号转导通路的调控新机制及相关先导化合物研究","2022","重点项目","C0502","C0502","重点项目","王琛","308.0","2017","2022","中国药科大学","蛋白质修饰； STING； 泛素； 调控机制； 信号转导"
"21","31900884","1.crRNA-Cas12a复合体识别与切割靶DNA分子机制的单分子生物物理学研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","曾俨","25.0","2019","2022","中国科学院生物物理研究所","CRISPR-Cas12a； 光镊； 单分子荧光； 蛋白质-核酸相互作用； DNA相关的动力学"
"22","31900879","2.新型猪冠状病毒SADS-CoV入侵过程中S蛋白与受体识别机制的结构与功能研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","关洪鑫","25.0","2019","2022","福建师范大学","受体识别机制； 猪急性腹泻综合征冠状病毒； 复合物； 蛋白质结构； S蛋白"
"23","31900878","3.BLF1选择性作用于eIF4A1抑制肿瘤细胞生长的结构基础及生物学效应","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","安敏","24.0","2019","2022","中国人民解放军第三军医大学","相互作用； 类鼻疽伯克霍尔德致死因子； 真核翻译起始因子1/2； 蛋白质晶体结构； 复合物"
"24","31900875","4.USP7多重变构调控机制和小分子抑制剂选择性识别机制的结构生物学研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","宋宜辉","24.0","2019","2022","郑州大学","去泛素化修饰； 构象变化； 高通量筛选； 化合物与蛋白复合物结构； 变构调控"
"25","31900876","5.端粒解离酶ResT催化剪切莱姆病螺旋体端粒结构DNA分子机理的研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","李娜","24.0","2019","2022","河南工业大学","蛋白质； 核酸； 莱姆病螺旋体； 端粒解离酶； 复合物"
"26","31900880","6.p53激活BAK诱导细胞凋亡的结构和功能研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","危蝴蝶","24.0","2019","2022","中南大学","相互作用； 调控机制； 复合物； 蛋白质结构"
"27","31900874","7.染色质重塑复合体NuRD的结构及功能研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","阴晓彤","26.0","2019","2022","复旦大学","复合物体外组装； 冷冻电镜法； 调控机制； 染色质重塑； 组蛋白修饰"
"28","31900877","8.呼吸道合胞病毒M2-1蛋白参与宿主基因转录调控促进病毒基因组复制的作用机制研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","刘倩","26.0","2019","2022","广东药科大学","相互作用； 呼吸道合胞病毒； 病毒基因组复制； 调控机制； M2-1蛋白"
"29","31900883","9.单分子研究转录因子和抗生素作用肺结核杆菌RNA聚合酶转录延长动力学机制","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","林文霞","24.0","2019","2022","深圳大学","转录延长； 时间分辨动力学； 蛋白质-核酸相互作用； 肺结核杆菌RNA聚合酶； 抗生素"
"30","31900881","10.SIRT6通过调控LRP6激活Wnt信号通路促进皮肤癌的机制研究","2022","青年科学基金项目","C0502","C0502","青年科学基金项目","苏子杰","24.0","2019","2022","广西医科大学","相互作用； 蛋白质修饰； 低密度脂蛋白受体相关蛋白6； 组蛋白去乙酰化酶6； 调控机制"
"31","31860245","1.三联吡啶类金属配合物、靶点DNA与DNA拓扑异构酶结合方式及三元复合物结构基础的研究","2022","地区科学基金项目","C0502","C0502","地区科学基金项目","潘丽霞","40.0","2018","2022","广西科学院","结构基础； 结合模式； DNA； 复合物； 三联吡啶类金属配合物"
