index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31870718","1.磷酸化修饰对天然无序蛋白质的结构调控研究","2022","面上项目","C0504","C0504","面上项目","张竹青","59.0","2018","2022","中国科学院大学","蛋白质； 天然无序； 磷酸化； 分子动力学模拟； 调控"
"2","31872723","2.基于蛋白质机器动力学的相互作用网络研究：构建、分析与应用","2022","面上项目","C0504","C0504","面上项目","胡广","62.0","2018","2022","苏州大学","蛋白质； 网络构建； 相互作用网络； 拓扑结构表征"
"3","31870837","3.磷酸盐促进代谢网络起源的系统生物学研究","2022","面上项目","C0504","C0504","面上项目","张红雨","59.0","2018","2022","华中农业大学","生物网络进化； 生命起源； 反应动力学； 磷酸盐； 结构进化"
"4","31870839","4.肠道菌群-宿主代谢物轴参与肝硬化进展的机制和菌群调控研究","2022","面上项目","C0504","C0504","面上项目","邵丽","62.0","2018","2022","浙江大学","代谢物轴； 肝硬化； 肠道菌群； 菌群调控"
"5","31900897","1.小分子自主跨膜机制的分子动力学研究","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","张会圆","21.0","2019","2022","石家庄铁道大学","分子动力学模拟"
"6","31900896","2.高效抗NSCLC的FIP筛选及其在EGFR上结合位点的确定与验证","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","王莹","23.0","2019","2022","上海市农业科学院","分子对接； 分子模拟； 分子动力学模拟； 真菌免疫调节蛋白； 复合体"
"7","31900895","3.新型跨膜区变构调节剂调控胰高血糖素受体GCGR激活的分子机制研究","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","杨琳琳","24.0","2019","2022","郑州大学","构象变化； 激活机制； 膜蛋白； 分子动力学模拟； 胰高血糖素受体"
"8","31900900","4.NLR家族基因在生殖细胞分化及精子发生中的功能和调控机制研究","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","殷旖珂","24.0","2019","2022","四川大学","基因调控网络； NLR家族基因； 生殖分化； 蛋白质网络"
"9","31900894","5.基于多维度生物信息学方法对lncRNA编码跨膜小肽的预测及其多聚体机制和功能的探索","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","曹一鹏","15.0","2019","2022","天津医科大学","生物信息学分析； 结合协同性/机制； 膜蛋白； 分子动力学模拟； lncRNA"
"10","31900899","6.气液边界细菌集体运动的研究","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","陈肖","22.0","2019","2022","淮阴师范学院","生命系统的时空结构； 群体运动； 细菌； 气液边界； 活性向列相"
"11","31900898","7.细胞核内actin聚合促进聚合酶RNA Pol II相分离调控转录过程的机制研究","2022","青年科学基金项目","C0504","C0504","青年科学基金项目","邵世鹏","24.0","2019","2022","北京大学","RNA聚合酶II； 转录调控； 细胞核微丝蛋白； 液滴； 相变"
"12","31860243","1.人类P5CR蛋白致皮肤松弛症相关突变体的结构和动力学研究","2022","地区科学基金项目","C0504","C0504","地区科学基金项目","桑鹏","42.0","2018","2022","大理大学","蛋白质； 自由能图谱； 分子模拟； 皮肤松弛症； 突变体"
