index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","91640101","1.与流感病毒致病相关的宿主长链非编码RNA的筛选鉴定及功能研究","2019","重大研究计划","C0107","C0107","重大研究计划","陈吉龙","84.0","2016","2019","福建农林大学","长链非编码RNA； 流感病毒； 信号通路； 发病机制； 免疫应答"
"2","31600142","1.HIV-1利用CypA躲避TRIM11加速脱衣壳作用的机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","袁婷","19.0","2016","2019","中国科学院武汉病毒研究所","宿主相互作用； 人类病毒； 免疫缺陷病毒； 媒介； HIV-1"
"3","31600132","2.免疫缺陷病毒Vpx蛋白识别宿主CRL4（DCAF1）E3泛素连接酶的作用机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","魏伟","21.0","2016","2019","吉林大学","免疫缺陷病毒； Vpx； 泛素连接酶； SAMHD1"
"4","31600143","3.ISlncRNA-23促进HIV-1复制的机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","董银慧","20.0","2016","2019","中国科学院生物物理研究所","长链非编码RNA； 组装和出芽； ISlncRNA-23； 干扰素； HIV-1"
"5","31600138","4.新型H3N2人流感的进化及受体结合特性研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","路希山","20.0","2016","2019","中国科学院天津工业生物技术研究所","进化； 流感病毒； 宿主相互作用； 人类病毒； 媒介； 病毒结构； 分子特征"
"6","31600139","5.用VLP表达HPIV3的HN和F蛋白及其介导的免疫应答对小鼠的保护作用研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","张光媛","20.0","2016","2019","重庆医科大学","基质蛋白； 人3型副流感病毒； 免疫应答； 糖蛋白； VLP疫苗"
"7","31600122","6.水稻条纹病毒Pc2蛋白在病毒侵染介体中的功能研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","赵淑玲","20.0","2016","2019","扬州大学","RNA干扰； 侵染； 基因功能； 介体传播； 植物病毒"
"8","31600128","7.NS1蛋白与人核仁磷酸化蛋白1互作在A型流感病毒感染过程中的作用研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","朱春玉","20.0","2016","2019","辽宁大学","蛋白； NS1； 人核仁磷酸化蛋白1； 蛋白互作； 致病机理"
"9","31600126","8.Dicer-2调控抗病毒Toll免疫通路的作用机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","王赵玮","22.0","2016","2019","武汉大学","RNA干扰； 昆虫RNA病毒； Toll免疫通路； 模式识别受体； 病原体相关分子模式"
"10","31600125","9.植物液泡脂质调控CMV病毒基因组复制的机制","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","顾周杭","21.0","2016","2019","浙江理工大学","正义RNA病毒； 复制； 黄瓜花叶病毒； 脂质"
"11","31600140","10.CCHFV囊膜蛋白Gc结构域III与病毒入侵相关位点研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","张怀东","19.0","2016","2019","福建师范大学","晶体结构； 表位； 克里米亚-刚果出血热病毒； 囊膜蛋白； 结构域III"
"12","31600149","11.gp38蛋白决定大肠杆菌噬菌体Bp7宽宿主谱的机制","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","张灿","20.0","2016","2019","青岛农业大学","噬菌体-宿主相互作用； 受体识别蛋白； 宿主谱； 宿主菌； 受体"
"13","31600146","12.柠檬酸铁的抗病毒作用与机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","王洪斌","21.0","2016","2019","中国科学院上海巴斯德研究所","流感病毒； 手足口病； 肠道病毒71型； 柠檬酸铁； 抗病毒免疫"
"14","31600144","13.发热伴血小板减少综合征病毒对IL-10和IL-11抗炎信号的抑制机制","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","宁云佳","19.0","2016","2019","中国科学院武汉病毒研究所","包涵体； 病毒宿主相互作用； 病毒感染； 宿主因子； 急性感染"
"15","31600133","14.新型EV71病毒抑制剂靶向病毒3D蛋白的作用机制及其抗病毒功能研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","张伟","20.0","2016","2019","苏州系统医学研究所","肠道病毒； 抗病毒药物"
"16","31600127","15.利用MDV载体递呈靶向ALV-J的CRISPR/Cas9系统预防MDV和ALV-J感染的研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","李凯","20.0","2016","2019","中国农业科学院哈尔滨兽医研究所","马立克氏病病毒； 禽白血病病毒； 预防； CRISPR/Cas9技术； 感染"
"17","31600130","16.Nrf2/ARE信号通路对RHDV感染中肝脏氧化应激的作用","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","胡波","19.0","2016","2019","江苏省农业科学院","Nrf2/ARE信号通路； 氧化应激； 兔出血症病毒； 肝损伤"
"18","31600129","17.乙型肝炎病毒HBx类泛素化Neddylation修饰的功能及生物学意义","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","刘宁宁","17.0","2016","2019","中国科学院微生物研究所","蛋白稳定性； 转录调控活性； 肿瘤的发生和发展； 类泛素化修饰； HBx蛋白"
"19","31600148","18.噬菌体SWU1杀菌过程中ROS的作用及产生机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","樊祥宇","20.0","2016","2019","济南大学","分枝杆菌噬菌体； 噬菌体-宿主相互作用； 侵染机制； 宿主菌； 活性氧簇"
"20","31700134","19.芸薹黄化病毒（BrYV）P3a蛋白影响病毒系统侵染的机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","李源源","24.0","2017","2019","中国农业大学","相互作用； P3a蛋白； 分子机制； 系统运动； 芸薹黄化病毒"
"21","31600135","20.基于""HCV core-ZEB相互作用促进EMT""探讨HCV感染相关性肝癌的发生机制","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","张利军","19.0","2016","2019","重庆医科大学","肝细胞肝癌； E盒结合锌指蛋白； 上皮间质转化； 核心蛋白； 丙型肝炎病毒"
"22","31600136","21.抗肿瘤化合物tyrphostin AG490抑制丙型肝炎病毒NS5B聚合酶活性的分子机理研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","杨娜","19.0","2016","2019","中国科学院海洋研究所","tyrphostin； 抑制机理； NS5B聚合酶； 丙型肝炎病毒； AG490； NF-κB信号通路"
"23","31600124","22.反向长链非编码RNA调控NIA基因响应CMV侵染的机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","赵建华","22.0","2016","2019","中国科学院微生物研究所","病毒与宿主互作； 非编码RNA； 黄瓜花叶病毒； RNA沉默； 沉默抑制子"
"24","31600145","23.HCMV通过IE1调控神经干细胞中Hes1表达及节律的机制","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","李小军","21.0","2016","2019","中国科学院武汉病毒研究所","节律； Hes1； 人巨细胞病毒； 神经干细胞； IE1"
"25","31600123","24.南方水稻黑条矮缩病毒（SRBSDV）P7-1形成的管状结构进入细胞壁的机制及其在病毒运动网络中的功能","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","谢礼","21.0","2016","2019","浙江省农业科学院","病毒细胞间运动； 宿主相互作用； 致病机制； 介体； 植物病毒"
"26","31600134","25.乙型肝炎病毒C蛋白促进Src/PI3K/Akt通路介导的肝细胞周期进程及机制","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","刘伟","20.0","2016","2019","三峡大学","非受体络氨酸激酶Src； 细胞周期； 磷酸化； 乙型肝炎病毒C蛋白"
"27","31600131","26.汉滩病毒核衣壳蛋白核质转运信号的鉴定及其在病毒感染中功能的研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","叶伟","20.0","2016","2019","中国人民解放军第四军医大学","核输出信号； 核衣壳蛋白； 核定位信号； 蛋白质修饰； 汉滩病毒"
"28","31600141","27.乙型脑炎病毒RNA元件的宿主特异性研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","刘思情","19.0","2016","2019","中国科学院武汉病毒研究所","宿主特异性； 复制； RNA元件； 乙型脑炎病毒； 适应性"
"29","31600147","28.长链非编码RNA AVIRL在抗流感病毒感染中的作用机制研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","陈玉海","19.0","2016","2019","中国科学院微生物研究所","长链非编码RNA； 信号通路； 病毒宿主相互作用； 病毒感染； 甲型流感病毒"
"30","31600137","29.GADD45G蛋白通过组蛋白修饰调控HSV-1感染的分子机理研究","2019","青年科学基金项目","C0107","C0107","青年科学基金项目","陈晓庆","20.0","2016","2019","广州医科大学","宿主相互作用； 人类病毒； 表观遗传修饰； 媒介； GADD45G； 组蛋白； I型单纯疱疹病毒"
"31","31670166","1.决定肝细胞对乙型肝炎病毒易感性的关键分子研究","2020","面上项目","C0107","C0107","面上项目","刘晶","60.0","2016","2020","复旦大学","共受体； 乙型肝炎病毒； 共价闭合环形DNA； 易感性； 受体"
"32","31670150","2.gI和gE对鸭瘟病毒衣壳蛋白、囊膜糖蛋白沿神经元轴突顺向运输的影响","2020","面上项目","C0107","C0107","面上项目","陈柳","60.0","2016","2020","浙江省农业科学院","gI； 顺向运输； 神经细胞； gE； 鸭瘟病毒"
"33","31670155","3.我国鸡马立克氏病毒遗传进化及变异毒株特性分析","2020","面上项目","C0107","C0107","面上项目","张艳萍","62.0","2016","2020","中国农业科学院哈尔滨兽医研究所","分子机制； 鸡马立克氏病病毒； 差异基因； 变异毒株； 遗传进化"
"34","31670169","4.TRIM34与流感病毒相互拮抗机制研究","2020","面上项目","C0107","C0107","面上项目","周卓","62.0","2016","2020","中国医学科学院病原生物学研究所","流感病毒； 三重基序蛋白； 病毒-宿主相互作用； 限制因子； 抗病毒免疫"
"35","31670149","5.黄瓜miRNAs在啤酒花矮化类病毒(HSVd)致病中的作用研究","2020","面上项目","C0107","C0107","面上项目","张志想","67.0","2016","2020","中国农业科学院植物保护研究所","高通量测序； 致病机制； 黄瓜； 小分子RNA； RNA沉默"
"36","31670158","6.猪繁殖与呼吸综合征病毒转录调控序列（TRS）顺式作用元件的鉴定及其在基因转录表达中的机制解析","2020","面上项目","C0107","C0107","面上项目","高飞","60.0","2016","2020","中国农业科学院上海兽医研究所","RNA； 复制与转录； 转录调控序列； 外源基因表达； 荧光素酶活性； 二级结构"
"37","31670168","7.E基因变异的MERS-CoV亚基因组形成机制及其功能研究","2020","面上项目","C0107","C0107","面上项目","张宝","60.0","2016","2020","南方医科大学","病毒突变体； 反向遗传； MERS冠状病毒； RNA二级结构； RNA病毒基因组"
"38","31670174","8.噬菌体尾部蛋白介导噬菌体对宿主菌特异性吸附的机理研究","2020","面上项目","C0107","C0107","面上项目","赵向娜","59.0","2016","2020","中国人民解放军军事科学院军事医学研究院","噬菌体； 噬菌体-宿主相互作用； 受体结合蛋白； 受体"
"39","31670165","9.受体酪氨酸激酶应答促进乙型脑炎病毒入侵的分子机制","2020","面上项目","C0107","C0107","面上项目","王薇","60.0","2016","2020","中国科学院武汉病毒研究所","血小板衍生生长因子受体β； 入侵； 磷酸化； 受体酪氨酸激酶； 乙型脑炎病毒"
"40","31670147","10.烟草丛顶病毒RNA依赖RNA聚合酶(RdRp)的-1型移码翻译机制研究","2020","面上项目","C0107","C0107","面上项目","原雪峰","67.0","2016","2020","山东农业大学","移码； 烟草丛顶病毒； RNA结构； 通读； RNA依赖RNA聚合酶"
"41","31670154","11.猪瘟病毒NS5B蛋白N端结构域的功能研究","2020","面上项目","C0107","C0107","面上项目","龚鹏","63.0","2016","2020","中国科学院武汉病毒研究所","聚合酶； 猪瘟病毒； 蛋白结构与功能； 非结构蛋白NS5B； 复制"
"42","31670163","12.泡沫病毒体外急性裂解性感染与慢性持续性感染形成机制研究","2020","面上项目","C0107","C0107","面上项目","李治","60.0","2016","2020","陕西师范大学","持续性感染； 泡沫病毒； 病毒宿主相互作用； 急性感染； 逆转录病毒"
"43","31670148","13.烟草IP-L在番茄花叶病毒侵染移动过程中的作用及作用机制研究","2020","面上项目","C0107","C0107","面上项目","孙现超","62.0","2016","2020","西南大学","IP-L； 相互作用； 致病机制； 番茄花叶病毒； 长距离运输"
"44","31670162","14.高度选择性突变对艾滋病病毒适应性影响机制的研究","2020","面上项目","C0107","C0107","面上项目","高峰","68.0","2016","2020","吉林大学","补偿性突变； 免疫缺陷病毒； 传播/奠基病毒； 免疫逃逸突变； 适应性"
"45","31670157","15.新城疫病毒耐热关键因子的挖掘与利用","2020","面上项目","C0107","C0107","面上项目","邵华斌","62.0","2016","2020","湖北省农业科学院","新城疫病毒； 反向遗传操作系统； 耐热决定因子； 耐热疫苗"
"46","31670159","16.肠道病毒71型衣壳蛋白中带正电荷氨基酸残基的作用","2020","面上项目","C0107","C0107","面上项目","邹罡","60.0","2016","2020","中国科学院上海巴斯德研究所","肠道病毒71型； 衣壳蛋白； 回复突变株； 丙氨酸扫描； 分子相互作用"
"47","31670156","17.家蚕核型多角体病毒呈递外源基因到脊椎动物组织的机理研究","2020","面上项目","C0107","C0107","面上项目","张志芳","62.0","2016","2020","中国农业科学院生物技术研究所","基因疫苗； 杆状病毒； 抗补体灭活； 家蚕核型多角体病毒； 基因呈递"
"48","31670170","18.磷脂酰肌醇锚合成缺陷通过朊病毒蛋白（PrP）影响胰腺癌细胞转移的机制","2020","面上项目","C0107","C0107","面上项目","李朝阳","67.0","2016","2020","中国科学院武汉病毒研究所","细胞迁移； 胰腺癌； 磷脂酰肌醇锚合成机器； 原朊病毒； 信号传导"
"49","31670172","19.丙型肝炎病毒缺陷基因组的复制及包装机制研究","2020","面上项目","C0107","C0107","面上项目","钟劲","63.0","2016","2020","中国科学院上海巴斯德研究所","准种； 病毒包装； 缺陷基因组； 遗传变异； 丙型肝炎病毒"
"50","31670151","20.牛泡沫病毒出芽释放的分子机制研究","2020","面上项目","C0107","C0107","面上项目","谈娟","63.0","2016","2020","南开大学","游离病毒颗粒； 泡沫病毒； 细胞间接触； 感染性克隆"
"51","31670160","21.疏水性N端信号肽及C端GPI定位信号序列对朊病毒蛋白错误折叠的影响","2020","面上项目","C0107","C0107","面上项目","周拯","60.0","2016","2020","西华大学","朊病毒蛋白； 错误折叠； N端信号肽； GPI定位信号序列； 朊病毒病"
"52","31670173","22.基于衣被蛋白UL7突变体分析的HSV1染色质化基因组DNA重聚/解构过程与转录调控的机理研究","2020","面上项目","C0107","C0107","面上项目","李琦涵","62.0","2016","2020","中国医学科学院医学生物学研究所","转录调控； 染色质化； 基因组DNA； 衣被蛋白； I型单纯疱疹病毒"
"53","31670153","23.鸭坦布苏病毒TA125株致弱分子机制","2020","面上项目","C0107","C0107","面上项目","张云","62.0","2016","2020","中国农业科学院哈尔滨兽医研究所","基因互换； 鸭坦布苏病毒； 致弱机制； 感染性克隆"
"54","31670167","24.HIV-1诱导miRNA210拮抗APOBEC3F的分子机制研究","2020","面上项目","C0107","C0107","面上项目","孙宾莲","62.0","2016","2020","江汉大学","限制因子； 免疫缺陷病毒1型； 逃逸； miR210； APOBEC3F"
"55","31670176","25.噬菌体NM1的Gp29 通过NadE参与控制金黄色葡萄球菌的机制研究","2020","面上项目","C0107","C0107","面上项目","张勇","62.0","2016","2020","中国科学院武汉病毒研究所","相互作用； 早期基因； 金黄色葡萄球菌； 控制"
"56","31670171","26.在EB病毒潜伏感染中LMP1和宿主细胞因素对病毒拷贝数的影响与调控机制研究","2020","面上项目","C0107","C0107","面上项目","卢建红","62.0","2016","2020","中南大学","肿瘤相关病毒； 病毒-宿主相互作用； 病毒拷贝数； 致病机制； EB病毒"
"57","31670164","27.冠状病毒膜融合肽的研究","2020","面上项目","C0107","C0107","面上项目","钱朝晖","60.0","2016","2020","中国医学科学院病原生物学研究所","I类病毒膜融合蛋白； 冠状病毒膜融合肽； 膜融合； 冠状病毒进入； 刺突蛋白"
"58","31670175","28.新颖噬菌体转录体系的解析及应用","2020","面上项目","C0107","C0107","面上项目","朱斌","65.0","2016","2020","华中科技大学","启动子； 噬菌体； 单亚基RNA聚合酶； 体外转录； 修饰RNA"
"59","31670152","29.胆固醇介导家蚕核型多角体病毒入侵机制研究","2020","面上项目","C0107","C0107","面上项目","黄金山","64.0","2016","2020","江苏科技大学","膜融合蛋白GP64； 病毒入侵； 杆状病毒； 胆固醇； 量子点"
"60","31670161","30.磷酸化修饰对肠道病毒71型非结构蛋白2C的调控机制研究","2020","面上项目","C0107","C0107","面上项目","周溪","60.0","2016","2020","武汉大学","RNA复制； 肠道病毒； 病毒宿主相互作用； 非结构蛋白2C； 翻译后修饰"
"61","31700148","1.含Sushi结构域蛋白HSCP-63阻抑呼吸道合胞病毒感染的机制","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","肖小平","25.0","2017","2020","清华大学","抗病毒蛋白； 病毒感染； 病毒宿主相互作用； DENV感染； 抗病毒免疫"
"62","31700135","2.人工表观基因组学修饰增强植物广谱双生病毒抗性","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","孙艳伟","25.0","2017","2020","中国科学院微生物研究所","双生病毒； 广谱抗性； 抗病育种； 转基因抗病毒植物； 表观遗传学修饰"
"63","31700149","3.马尔堡病毒囊膜蛋白GP结构及其与受体NPC1相互作用的分子机制研究","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","王寒","24.0","2017","2020","中国科学院动物研究所","宿主相互作用； 人类病毒； 媒介； 膜融合； 马尔堡病毒"
"64","31700146","4.天然免疫信号蛋白MAVS在新布尼亚病毒SFTSV诱导炎症反应中的作用及机制研究","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","闵远琴","25.0","2017","2020","中国科学院武汉病毒研究所","炎症反应； MAVS； 病毒宿主相互作用； 病毒感染； 致病机理"
"65","31700141","5.烟芽夜蛾囊泡病毒3h株对甜菜夜蛾脂肪体细胞的抗凋亡反应机制","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","于欢","24.0","2017","2020","湖南农业大学","囊泡病毒； 昆虫病毒； 宿主； 抗凋亡因子； 凋亡作用元件"
"66","31700137","6.杆状病毒装配元件NAE在基因组加工和压缩包装中的功能鉴定","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","黄智宏","23.0","2017","2020","中山大学","基因组加工； 病毒形态； DNA病毒； 病毒装配； 基因组与基因组结构"
"67","31700152","7.VSV核衣壳蛋白上关键氨基酸的功能研究及弱化的重组VSV病毒株的筛选","2020","青年科学基金项目","C0107","C0107","青年科学基金项目","陈龙云","20.0","2017","2020","湖北中医药大学","核衣壳蛋白； 水泡性口炎病毒； 病毒结构蛋白； RNA病毒基因组； 重组水泡性口炎病毒"
