index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"1","31871019","1.星形胶质细胞激活在帕金森病神经炎症起始中的作用及机制","2022","面上项目","C0901","C0901","面上项目","马珊珊","60.0","2018","2022","中山大学","炎症； Egr-1； 胶质细胞激活； MPTP； 帕金森病"
"2","31871024","2.自噬对记忆和突触可塑性的调控作用和分子机制研究","2022","面上项目","C0901","C0901","面上项目","路嘉宏","59.0","2018","2022","珠海澳大科技研究院","阿尔兹海默症； 自噬； 突触可塑性； 自噬相关基因； 记忆"
"3","31871025","3.敲除Efr3b对小鼠PV神经元发育的影响和机制研究","2022","面上项目","C0901","C0901","面上项目","孙秉贵","59.0","2018","2022","浙江大学","抑制性神经元； 小清蛋白神经元； Efr3； 小鼠； 中间神经元"
"4","31871021","4.效价细胞及其环路重塑在成瘾药物诱发的行为强化中的作用及机制","2022","面上项目","C0901","C0901","面上项目","王菲菲","59.0","2018","2022","复旦大学","情绪环路； 成瘾； 效价细胞； 行为强化"
"5","31871022","5.腓骨肌萎缩症中遗传与环境因素互作的分子机制及潜在治疗方案","2022","面上项目","C0901","C0901","面上项目","白戈","59.0","2018","2022","浙江大学","神经退变； 运动神经元病； 腓骨肌萎缩症； 环境因素； 遗传突变"
"6","31871028","6.突触粘附分子Neurexin调控恐惧记忆形成的机制研究","2022","面上项目","C0901","C0901","面上项目","江漫","60.0","2018","2022","华中科技大学","突触可塑性； 突触传递； 恐惧记忆； 粘附分子； 抑制性突触"
"7","31872759","7.黏合分子介导跨突触纳米结构耦联的分子机制","2022","面上项目","C0901","C0901","面上项目","唐爱辉","60.0","2018","2022","中国科学技术大学","突触； 突触蛋白； 结构可塑性； 突触传递； 粘附分子"
"8","31871029","8.NLRP3炎症小体-IDO1-犬尿氨酸信号调控海马小胶质细胞活化参与抑郁症形成的机制研究及其治疗价值","2022","面上项目","C0901","C0901","面上项目","刘琼","59.0","2018","2022","复旦大学","NLRP3炎症小体； 抑郁症； 吲哚胺2； 小胶质细胞； 3-二氧化酶1； 活化"
"9","31871023","9.调控线粒体代谢和活性氧簇（ROS）生成对帕金森病小胶质细胞激活的影响","2022","面上项目","C0901","C0901","面上项目","王光辉","60.0","2018","2022","苏州大学","线粒体； 炎症； 小胶质细胞； 帕金森病； 活性氧簇"
"10","31871030","10.ErbB受体的广谱性配体HB-EGF特异性调控中枢局域性髓鞘发育的机制研究","2022","面上项目","C0901","C0901","面上项目","陶艳梅","59.0","2018","2022","杭州师范大学","局域性髓鞘发育不良； 髓鞘形成； 肝素结合表皮生长因子样生长因子； 少突胶质细胞； 胼胝体投射神经元"
"11","31871032","11.红藻氨酸受体（KAR）突触转运机制和功能研究","2022","面上项目","C0901","C0901","面上项目","盛能印","60.0","2018","2022","中国科学院昆明动物研究所","Nrx跨膜蛋白； 兴奋性突触； C1q补体家族蛋白； 突触传递； 红藻氨酸受体"
"12","31871026","12.脂酰辅酶A硫酯酶7在中枢髓鞘形成中的作用及机制研究","2022","面上项目","C0901","C0901","面上项目","何成","59.0","2018","2022","中国人民解放军第二军医大学","脂酰辅酶A硫酯酶7； 髓鞘形成； 少突胶质前体细胞； 髓鞘再生； 少突胶质细胞"
"13","31871020","13.PS1调控线粒体动态平衡和线粒体功能的机制研究","2022","面上项目","C0901","C0901","面上项目","王兴龙","59.0","2018","2022","山东大学","线粒体； 神经退变； 阿尔茨海默病； 分泌酶； β淀粉样蛋白"
"14","31871033","14.Calyx of Held突触囊泡循环动力学解析","2022","面上项目","C0901","C0901","面上项目","孙坚原","59.0","2018","2022","中国科学院生物物理研究所","突触； 突触囊泡； 突触可塑性； 突触传递； 囊泡循环"
"15","31871031","15.突触前蛋白CAST/ELKS在突触传递和可塑性中的作用及机制的研究","2022","面上项目","C0901","C0901","面上项目","董伟","60.0","2018","2022","西南医科大学","突触蛋白； 兴奋性突触； 突触前活动区； 突触传递； 钙离子通道"
"16","31730034","1.脑源性神经营养因子（BDNF）调控能量代谢的分子和环路研究","2022","重点项目","C0901","C0901","重点项目","LU BAI","310.0","2017","2022","清华大学","能量代谢； 神经环路； 神经营养因子启动子； 神经营养因子； 肥胖症"
"17","31730107","2.研究调控神经元NMDA受体膜转运的分子机制及其在学习记忆中的作用","2022","重点项目","C0901","C0901","重点项目","陆巍","294.0","2017","2022","东南大学","LTP； 突触可塑性； 长时程增强； NMDA受体； AMPA受体"
"18","31730033","3.组蛋白变体对脑发育的调控机制研究","2022","重点项目","C0901","C0901","重点项目","焦建伟","315.0","2017","2022","中国科学院动物研究所","增殖； 干细胞； 分化； 神经前体细胞； 组蛋白修饰"
"19","91949104","1.衰老过程中tRNA结合蛋白调控周围神经退行性变化的机制研究","2022","重大研究计划","C0901","C0901","重大研究计划","白戈","68.0","2019","2022","浙江大学","周围神经； 氨酰tRNA合成酶； 应激颗粒； 轴突变性； 神经退变的分子机制"
"20","31900696","1.神经元活性通过线粒体中CREB偶联线粒体基因转录的分子机制及其失调与亨廷顿舞蹈症的关系探讨","2022","青年科学基金项目","C0901","C0901","青年科学基金项目","李雯雯","25.0","2019","2022","浙江大学","环磷腺苷效应元件结合蛋白； 线粒体； 亨廷顿舞蹈症； 兴奋性基因转录； 兴奋性神经元"
"21","31900698","2.ABHD6对AMPA受体动力学和药理学调控作用的研究","2022","青年科学基金项目","C0901","C0901","青年科学基金项目","魏梦萍","26.0","2019","2022","北京大学","动力学； 谷氨酸受体； 辅助亚基； 药理学； 离子通道"
"22","32000676","3.二肽重复蛋白poly-PR导致DNA损伤反应的机制研究","2022","青年科学基金项目","C0901","C0901","青年科学基金项目","郝宗兵","16.0","2020","2022","苏州大学","运动神经元病； Poly-PR； 神经退变的分子机制； 蛋白质聚集； 肌萎缩侧索硬化"
"23","31900693","4.NMDA受体介导的Kv4.3钾通道调控在可卡因增加中脑多巴胺神经元兴奋性及成瘾行为中的作用","2022","青年科学基金项目","C0901","C0901","青年科学基金项目","李黎","24.0","2019","2022","河北医科大学","可卡因成瘾； Kv4.3钾通道； 钾离子通道； NMDA受体； VTA DA神经元兴奋性"
"24","31900701","5.皮层-杏仁核环路在恐惧重现中的作用及机制","2022","青年科学基金项目","C0901","C0901","青年科学基金项目","吴延娇","26.0","2019","2022","上海交通大学","恐惧重现； 突触可塑性； 恐惧消退； 突触传递； 皮层-杏仁核环路"
"25","31900700","6.星形胶质细胞在体转分化的神经元精确整合到大脑视觉环路的机制研究","2022","青年科学基金项目","C0901","C0901","青年科学基金项目","刘月光","24.0","2019","2022","上海健康医学院","环路整合； 跨单突触示踪； 神经再生； 转录因子； 胶质细胞在体转分化"
